10020,5973
10020,83899
10020,84705
10020,3846
10020,386682
10020,10020
10020,386680
857,7525
857,958
857,857
857,4804
857,695
857,5566
857,8717
857,5338
857,5621
857,7189
857,1457
857,4035
857,351
857,3309
857,367
857,7133
857,2099
857,7186
92610,92610
92610,60491
92610,1856
92610,79873
92610,7189
92610,84708
92610,7186
51347,2081
51347,7186
51347,51347
9349,10856
9349,11035
9349,9513
9349,11103
9349,9349
9349,3183
9349,7311
9349,4673
9349,6233
9349,1917
9349,3326
9349,3313
9349,7133
9349,7132
9349,9020
9349,7186
9349,23118
79706,79622
79706,7186
81576,7186
10241,84080
10241,23710
10241,85302
10241,170954
10241,55138
10241,79025
10241,285753
10241,7755
10241,51224
10241,57332
10241,9513
10241,11170
10241,22893
10241,166
10241,10241
10241,7314
10241,7316
10241,79696
10241,6233
10241,84708
10241,84707
10241,284058
10241,7186
10241,3983
9020,801
9020,10273
9020,1147
9020,9532
9020,3320
9020,3326
9020,3309
9020,1326
9020,3305
9020,3303
9020,3301
9020,10758
9020,790
9020,203068
9020,10913
9020,5037
9020,329
9020,10856
9020,6885
9020,71
9020,3313
9020,3312
9020,249
9020,9020
9020,841
9020,11140
9020,7278
9020,7185
9020,7188
9020,7189
9020,808
9020,805
9020,8837
9020,5859
9020,7186
9020,7187
8837,11140
8837,8772
8837,7316
8837,7185
8837,841
8837,8767
8837,8837
8837,7186
8837,7187
51330,7188
51330,7185
51330,7186
51330,7187
63948,7597
63948,60491
63948,63948
63948,2130
63948,129807
116349,7186
83755,9470
83755,5211
83755,10253
83755,11170
83755,83755
83755,79027
83755,5565
83755,22893
83755,83899
83755,51224
83755,1271
83755,3846
83755,80764
83755,9586
83755,386682
83755,386681
83755,386680
83755,117144
83755,79873
83755,386676
83755,84708
83755,388677
83755,84707
83755,358
5451,142
5451,5566
5451,5451
5451,5452
5451,2629
5451,6667
5451,367
5451,2099
5451,166
5452,5452
5452,2629
5452,2099
5452,367
55577,4093
55577,55577
55577,84708
55577,5973
56006,3881
56006,7186
142,4899
142,142
142,5564
142,9641
142,7189
142,84464
142,3308
142,3309
142,7391
142,2099
142,7185
142,7186
1270,1270
1270,1271
1271,7181
1271,7182
79622,3881
79622,80258
79622,84708
79622,7186
8792,868
8792,7188
8792,7189
8792,6885
8792,23118
8792,7185
8792,7186
8792,7187
3705,7186
4669,2990
4669,3423
4669,3425
26060,10856
26060,26060
26060,60491
26060,121268
26060,367
26060,6257
26060,7186
2081,3320
2081,7316
2081,7314
2081,2081
2081,7311
2081,5663
2081,6233
2081,3309
2081,7132
2081,7186
80258,51324
80258,5601
80258,54535
80258,287015
943,943
943,7188
943,51567
943,7185
943,7186
943,7187
54535,3881
54535,51421
54535,54535
54535,7185
54535,7186
7188,55504
7188,7874
7188,5886
7188,7188
7188,4804
7188,8764
7188,54469
7188,939
7188,4591
7188,10913
7188,128178
7188,7293
7188,958
7188,23495
7188,51567
7188,4055
7188,27018
7188,10758
7188,7189
7188,8767
7188,10771
7188,26003
7188,57154
7188,7186
7188,7187
7189,9099
7189,55504
7189,51295
7189,1326
7189,71
7189,5037
7189,9470
7189,3309
7189,7874
7189,6233
7189,5663
7189,27018
7189,3312
7189,7133
7189,3305
7189,3303
7189,3301
7189,7525
7189,10758
7189,9532
7189,1540
7189,6767
7189,7316
7189,4673
7189,203068
7189,10856
7189,808
7189,4591
7189,10913
7189,3183
7189,128178
7189,23118
7189,10771
7189,3482
7189,23139
7189,23495
7189,8915
7189,6885
7189,7965
7189,4804
7189,56616
7189,1917
7189,3316
7189,5590
7189,7335
7189,7334
7189,11140
7189,8877
7189,5300
7189,7314
7189,7278
7189,958
7189,7311
7189,7189
7189,8767
7189,51567
7189,805
7189,57506
7189,257397
7189,3313
7189,801
7189,57154
7189,7185
7189,7186
8767,3320
8767,3305
8767,3303
8767,958
8767,7132
8767,6648
8767,203068
8767,329
8767,71
8767,4804
8767,3312
8767,841
8767,7278
8767,7316
8767,8767
8767,808
8767,7186
8767,8915
8767,801
8767,57154
8767,7185
8767,805
386676,9470
386676,3846
386676,10253
386676,23710
386676,5565
386676,83899
386676,386675
386676,9586
386676,166
386676,2950
386676,386682
386676,386681
386676,287015
386676,117144
386676,949
386676,5300
386676,154865
386676,386676
386676,388677
222389,9491
222389,222389
222389,60491
388677,9470
388677,56893
388677,5563
388677,83899
388677,287015
388677,23640
388677,386675
388677,80764
388677,9586
388677,166
388677,2950
388677,386682
388677,386681
388677,386680
388677,4759
388677,117144
388677,56923
388677,84708
388677,3846
388677,358
7181,8204
7181,8841
7181,367
7181,7182
7181,2099
7181,9759
7182,1147
7182,5037
7182,3320
7182,3326
7182,2099
7182,9759
7182,1589
7182,221895
7182,3973
7182,367
7182,2289
7182,8841
7182,3172
7182,126382
7182,868
7182,11140
7182,23118
7182,6257
7182,7186
57154,51295
57154,10273
57154,4088
57154,7314
57154,7316
57154,64750
57154,7311
57154,1856
57154,6233
57154,7186
57154,7187
7185,55504
7185,7132
7185,71
7185,608
7185,83593
7185,8744
7185,3320
7185,27018
7185,89
7185,3312
7185,3309
7185,7133
7185,3305
7185,3303
7185,59269
7185,3301
7185,80764
7185,958
7185,9532
7185,2130
7185,1838
7185,4673
7185,203068
7185,939
7185,4591
7185,10913
7185,8717
7185,51324
7185,329
7185,166
7185,83461
7185,79642
7185,7293
7185,3604
7185,8784
7185,10078
7185,55195
7185,10529
7185,389114
7185,85302
7185,84707
7185,170954
7185,10010
7185,287015
7185,51700
7185,7874
7185,4055
7185,55285
7185,51074
7185,841
7185,4804
7185,5300
7185,7314
7185,7278
7185,7316
7185,7311
7185,79696
7185,10758
7185,8764
7185,10771
7185,6233
7185,26003
7185,3313
7185,64943
7185,7185
7185,7186
7185,358
7186,55504
7186,1147
7186,6233
7186,9470
7186,5178
7186,3320
7186,166793
7186,2553
7186,3326
7186,8784
7186,6478
7186,790
7186,7597
7186,1838
7186,4673
7186,6009
7186,117144
7186,939
7186,84498
7186,8717
7186,8718
7186,29110
7186,23118
7186,81847
7186,7391
7186,10010
7186,9787
7186,1027
7186,10529
7186,9532
7186,9825
7186,51567
7186,9821
7186,128178
7186,6919
7186,287015
7186,5590
7186,120329
7186,84333
7186,8877
7186,222484
7186,5300
7186,7314
7186,56923
7186,154865
7186,7311
7186,79873
7186,10758
7186,6310
7186,83707
7186,84708
7186,55758
7186,84707
7186,51074
7186,5859
7186,54925
7186,57862
7186,55083
7186,4899
7186,7316
7186,1326
7186,9099
7186,4214
7186,65264
7186,1540
7186,10253
7186,22796
7186,84445
7186,7874
7186,2475
7186,89
7186,5601
7186,3308
7186,3309
7186,9491
7186,7133
7186,3305
7186,3303
7186,59269
7186,3301
7186,80764
7186,11035
7186,170954
7186,22992
7186,6662
7186,51194
7186,3983
7186,1856
7186,5585
7186,51274
7186,79027
7186,89885
7186,10771
7186,84080
7186,64750
7186,3662
7186,23495
7186,8204
7186,2932
7186,9729
7186,132671
7186,5565
7186,389114
7186,358
7186,27429
7186,3312
7186,249
7186,3316
7186,56893
7186,841
7186,85366
7186,7278
7186,51421
7186,79696
7186,27238
7186,56616
7186,5871
7186,79735
7186,257397
7186,54532
7186,9726
7186,79025
7186,284058
7186,85302
7186,64343
7186,51008
7186,170082
7186,8744
7186,8740
7186,63898
7186,50944
7186,801
7186,2802
7186,91893
7186,3313
7186,10856
7186,2202
7186,25988
7186,9641
7186,7531
7186,285753
7186,10913
7186,26133
7186,83593
7186,27125
7186,51224
7186,1213
7186,7292
7186,7293
7186,29781
7186,23139
7186,23640
7186,60491
7186,4055
7186,60496
7186,608
7186,121268
7186,7755
7186,6885
7186,166
7186,2950
7186,1917
7186,27018
7186,1025
7186,340706
7186,11140
7186,29978
7186,11063
7186,80011
7186,57332
7186,391257
7186,9586
7186,57178
7186,10928
7186,55209
7186,5991
7186,7064
7186,10273
7186,79642
7186,3601
7186,84832
7186,5886
7186,5211
7186,113802
7186,7525
7186,958
7186,7132
7186,2130
7186,54971
7186,3604
7186,23043
7186,203068
7186,11074
7186,9994
7186,8772
7186,4591
7186,11103
7186,22893
7186,51324
7186,329
7186,26003
7186,91544
7186,83461
7186,2872
7186,57506
7186,54469
7186,10078
7186,55195
7186,55138
7186,23219
7186,92129
7186,11170
7186,71
7186,4804
7186,166979
7186,55707
7186,51700
7186,149465
7186,7335
7186,7334
7186,55285
7186,388407
7186,8764
7186,808
7186,805
7186,9513
7186,8915
7186,64943
7186,5493
7186,7186
7186,7187
7187,55504
7187,7316
7187,8740
7187,7874
7187,7133
7187,8784
7187,10758
7187,4804
7187,8764
7187,939
7187,4591
7187,10913
7187,8717
7187,29110
7187,55593
7187,7293
7187,3604
7187,608
7187,51567
7187,10010
7187,249
7187,4055
7187,27018
7187,958
7187,56616
7187,10771
7187,57506
7187,7187
2717,54726
2717,410
2717,2717
2717,2581
129807,4758
129807,4759
129807,3938
129807,2720
129807,5476
129807,2588
5178,7874
5178,5590
5178,6478
5178,213
22933,22933
22933,203068
5585,5585
5585,3881
5585,54469
5585,4137
5585,285753
56893,4093
56893,56893
56893,5300
56893,8764
56893,6310
56893,5886
56893,3309
56893,7755
56893,1508
56893,29978
7597,7597
7597,84445
7597,5601
7597,51074
1838,1838
1838,3881
6476,2595
6476,8972
6476,5566
5621,5621
5621,1457
5621,351
5621,3309
5621,1460
203068,1326
203068,1147
203068,3320
203068,3326
203068,7133
203068,7132
203068,2099
203068,11035
203068,222484
203068,29781
203068,8717
203068,29110
203068,23118
203068,4214
203068,6885
203068,3312
203068,9641
203068,5347
203068,4137
203068,351
7755,11140
7755,5597
23118,1213
23118,5211
23118,3309
23118,9532
23118,6233
23118,3320
23118,3326
23118,3303
23118,3301
23118,10856
23118,790
23118,7531
23118,23118
23118,2289
23118,8915
23118,6885
23118,71
23118,8841
23118,3312
23118,801
23118,1917
23118,11140
23118,7314
23118,7278
23118,7316
23118,7311
23118,808
23118,805
23118,257397
23118,3313
4864,114879
4864,10577
4864,4864
3938,4758
3938,2595
3938,2629
3938,4759
3938,2588
3938,5476
3938,3073
3938,2799
3938,3074
3938,2720
3938,3309
3938,8972
10529,64750
10529,89
10529,84445
4035,5566
4035,2
4035,4035
4035,351
4036,213
4036,4036
287015,154865
287015,84445
287015,55758
287015,339834
287015,386682
287015,386675
287015,84707
287015,287015
8877,1508
8877,6667
7314,10273
7314,9099
7314,7874
7314,5886
7314,7133
7314,7132
7314,3312
7314,10928
7314,4591
7314,8717
7314,29110
7314,329
7314,4214
7314,64750
7314,6885
7314,11035
7314,9641
7314,1027
7314,7334
7314,841
7314,5300
7314,4137
3240,84464
3240,213
7311,7874
7311,7133
7311,7132
7311,11035
7311,8717
7311,29110
7311,4214
7311,64750
7311,6885
7311,3312
7311,9641
7311,10928
7311,841
7311,5597
7311,7311
7311,6233
4137,1025
4137,10273
4137,841
4137,5300
4137,5566
4137,7316
4137,2932
4137,4137
4137,5663
4137,351
4137,801
4137,3312
4137,4741
4137,805
5300,4088
5300,5564
5300,5566
5300,84464
5300,3183
5300,1460
5300,386675
5300,80764
5300,386682
5300,1025
5300,5347
5300,3881
5300,1457
5300,351
5300,257397
5300,5859
84708,80764
84708,222484
84708,7965
84708,65264
84708,5601
84708,84708
84708,83899
84708,51074
84708,10856
55758,3881
55758,84445
55758,3303
84707,3881
84707,84445
84707,386681
84707,3846
8972,4758
8972,2595
8972,2720
8972,2629
8972,2588
8972,5476
84705,84705
84705,5211
54925,54925
51295,22983
51295,2639
51295,11140
51295,84171
51295,6009
51295,5663
51295,2
51295,5886
65264,222484
84445,9099
84445,57332
84445,9470
84445,84832
84445,11170
84445,170954
84445,5565
84445,79025
84445,285753
84445,22893
84445,55195
84445,9825
84445,85302
84445,6919
84445,80764
84445,55285
84445,63898
84445,5859
89,89
89,391257
3308,958
3308,7316
3308,23640
3308,6667
3308,3320
3308,8841
3308,3326
3308,3309
3308,10273
3308,3312
3308,2099
3309,3949
3309,1326
3309,3326
3309,57332
3309,3309
3309,3320
3309,7133
3309,7132
3309,3303
3309,3312
3309,6667
3309,2
3309,29110
3309,120329
3309,4214
3309,673
3309,6885
3309,11035
3309,10010
3309,841
3309,801
7133,9532
7133,6233
7133,7133
7133,3305
7133,3303
7133,59269
7133,3301
7133,790
7133,4591
7133,3183
7133,85366
7133,1213
7133,64750
7133,51567
7133,71
7133,3312
7133,1917
7133,7278
7133,7316
7133,808
7133,6317
7133,3313
7133,805
7133,801
3305,4214
3305,7132
3305,1326
3305,8717
3305,6885
3305,11035
3305,10010
3303,10273
3303,1147
3303,57332
3303,9532
3303,3320
3303,5886
3303,3326
3303,1326
3303,7132
3303,3303
3303,3312
3303,6662
3303,6310
3303,8717
3303,29110
3303,4214
3303,23640
3303,673
3303,6885
3303,11035
3303,367
3303,10010
3303,9641
3303,1025
3303,6767
3301,4214
3301,7132
3301,8717
3301,8764
3301,6885
3301,11035
3301,3312
5255,5566
5255,5255
6662,5566
6662,6667
6667,3949
6667,3326
6667,4088
6667,5663
6667,5600
6667,2099
6667,9759
6667,1589
6667,3172
6667,4673
6667,6667
6667,3320
6667,367
6667,3662
6667,1027
6667,3312
6667,3316
6667,5590
6667,841
6667,7316
6667,1457
83899,117144
83899,5565
83899,10253
83899,391257
83899,386681
83899,386675
83899,9586
83899,83899
83899,386680
83899,3846
83899,386682
83899,358
120329,120329
6317,1513
2289,4214
2289,9641
2289,1147
2289,11140
2289,2099
2289,3320
2289,6885
2289,3326
2289,257397
8204,2099
8204,7376
8204,8764
8204,6885
8204,8841
8204,367
8204,3172
8204,6257
79696,54971
5859,4093
5859,7083
5859,2932
5859,310
5859,3320
5859,7965
5859,166
5859,9641
56616,4055
56616,27018
56616,8740
56616,56616
56616,27429
56616,329
257397,11140
257397,257397
257397,3320
257397,6885
257397,285753
257397,3326
284058,4088
2595,4758
2595,2720
2595,2629
2595,2588
2595,5476
64343,11140
64343,3320
64343,3326
64343,29110
64343,10010
64343,9641
170082,6310
170082,3846
170082,386675
5037,5590
5037,1147
5037,5037
5037,6885
9532,4214
9532,7132
9532,9532
9532,3312
5663,1025
5663,5590
5663,2639
5663,841
5663,11140
5663,5566
5663,2932
5663,5663
5663,5601
5663,351
5663,6767
5660,4093
5660,2629
5660,5660
178,5836
178,5837
178,5834
178,4088
178,83593
178,7316
178,5563
178,5564
178,5565
175,175
175,2517
175,2519
175,3482
175,213
25988,339834
2118,2629
2,7083
2,2639
2,1558
2,310
2,6009
2,8764
2,22983
2,5886
2,351
2,1508
2,3437
26133,1147
26133,8717
26133,7132
1508,5275
1508,310
1508,1508
1508,10253
5836,5836
5836,5834
5836,4088
5836,2632
5836,10869
2629,4758
2629,2581
2629,3916
2629,2588
2629,2720
2629,5476
2629,427
5834,5834
5834,2632
9586,10253
9586,9586
9586,386681
9586,386675
9586,3846
9586,386682
9586,386680
10010,1147
10010,1213
10010,3320
10010,3326
10010,3312
10010,4673
10010,4591
10010,29110
10010,3313
10010,10010
10010,9641
10010,7874
10010,5347
10010,11140
10010,7278
10010,808
10010,801
10010,805
1917,4214
1917,11035
1917,1326
1917,1147
1917,5597
1917,695
1917,8717
868,695
868,26003
868,10253
3881,54726
3881,9470
3881,84832
3881,9759
3881,85302
3881,170954
3881,55138
3881,166979
3881,5563
3881,285753
3881,79642
3881,80764
3881,166
3881,2950
3881,51421
3881,358
949,3846
10273,10273
10273,4088
10273,3312
10273,3320
10273,8550
10273,2099
83593,83593
83593,51421
83593,23710
83593,81631
84832,386675
5211,7132
5211,1326
5211,9641
5211,5566
5211,5211
5211,3846
5211,386675
9759,10856
9759,7531
9759,8764
9759,6885
9759,8841
9759,367
9759,2099
9759,9759
8764,10856
8764,6767
8764,11140
8764,23640
8764,8740
8764,8764
8764,8841
8764,27429
8764,2099
4591,11170
4591,4804
4591,2130
4591,79027
4591,4591
4591,9787
4591,51224
4591,9729
4591,166979
4591,4055
4591,79873
4591,9513
3973,3973
22893,1856
22893,386675
22893,166
22893,386682
329,958
329,27429
329,7132
329,841
329,7316
329,8915
329,4055
329,60491
329,8740
329,8717
329,329
2872,2872
2872,10253
2872,2099
386675,56998
386675,3846
386675,5565
386675,6919
386675,23710
386675,386675
386675,166
386675,2950
386675,386682
386675,386681
386675,386680
386675,154865
386675,358
71,4214
71,5597
71,11035
71,1147
71,9641
71,3326
71,6885
71,71
71,8717
71,7132
71,3983
7064,5566
7064,808
7064,9641
7064,805
3073,4758
3073,2720
3073,2990
3073,4125
3073,2588
3073,5476
3073,4123
3073,2799
3073,3074
3073,411
3073,3423
358,10253
358,339834
358,386682
358,10488
358,358
1147,801
1147,1326
1147,1147
1147,1213
1147,4088
1147,3320
1147,3326
1147,7132
1147,2099
1147,6885
1147,3313
1147,9641
1147,7334
1147,841
1147,11140
1147,7278
1147,10758
1147,808
1147,805
1147,57506
1147,8915
9470,91544
9470,51421
9470,386681
9470,166
9470,10253
9470,386680
23043,10856
23043,6648
23043,4741
23043,808
23043,801
23043,805
2099,4088
2099,3320
2099,5601
2099,5600
2099,2099
2099,3172
2099,808
2099,367
2099,1460
2099,7391
2099,3326
2099,2932
2099,3312
2099,9641
2099,801
2099,3316
2099,1025
2099,5597
2099,4214
2099,1457
2099,5566
2099,805
8784,8784
85302,85302
85302,6919
85302,166
1540,9825
1540,6885
1540,57506
1540,29110
1540,9641
695,2130
695,5590
695,695
695,4125
4673,7132
4673,9641
4673,4673
4673,1460
4673,8717
6009,10488
6009,2475
8717,7132
8717,11103
8717,6233
8717,3320
8717,3326
8717,4804
8717,790
8717,8717
8717,8718
8717,1213
8717,8772
8717,3312
8717,841
8717,7278
8717,7316
8717,808
8717,805
8717,8915
8717,801
8718,8718
8718,7132
29110,6233
29110,3320
29110,3326
29110,10856
29110,29110
29110,9821
29110,3313
29110,3312
29110,9641
29110,11140
29110,7278
29110,7316
29110,808
29110,805
29110,57506
29110,801
1460,1025
1460,5590
1460,2720
1460,1457
1460,84464
1460,1460
7391,3482
7391,351
7391,7391
1027,841
1027,1457
1027,7525
1027,7531
51567,958
51567,5597
9821,5565
9821,5563
7965,5563
7965,7965
6919,7316
6919,3846
6919,27238
5590,5590
5590,3326
5590,8772
5590,2932
5590,841
5590,3320
5590,2130
5597,5347
5597,351
5597,5597
5597,3326
5597,5564
5597,8550
5597,6885
5597,5601
5597,5600
79873,51074
10758,4214
10758,958
10758,10758
10758,6885
6310,5566
6310,7874
6310,6310
6310,7531
2799,4758
2799,2720
2799,3425
2799,2588
2799,5476
2799,3074
410,410
410,2581
411,4758
411,2720
411,2990
411,3425
411,2588
411,5476
411,3074
26003,81631
26003,166
6257,7376
6257,6257
3827,3827
3827,351
3827,1513
3949,3949
9099,339834
4214,4214
4214,6233
4214,3320
4214,3326
4214,10856
4214,790
4214,1856
4214,808
4214,8772
4214,7531
4214,85366
4214,23640
4214,3313
4214,3312
4214,673
4214,11140
4214,7278
4214,7316
4214,5871
4214,805
4214,801
310,4804
391257,391257
391257,3183
391257,128178
54935,60491
154865,154865
154865,339834
154865,386682
22992,4088
22992,22992
4123,3074
4123,4126
4126,4125
4125,4093
4125,3074
367,4088
367,3320
367,367
367,2932
367,8841
367,166
367,3172
367,801
367,3316
367,1025
367,841
367,11140
367,7316
367,57178
367,805
128178,10913
128178,128178
7531,11035
7531,213
7531,84080
7531,673
7531,3320
7531,805
7531,801
7531,27018
64750,7316
64750,4088
64750,64750
64750,6233
2932,2475
2932,2130
2932,4088
2932,5566
2932,2932
2932,351
27429,7874
27429,351
3313,1326
3313,3326
3313,7132
3313,10856
3313,11035
3313,673
3313,6885
3313,9641
3312,3326
3312,1213
3312,4088
3312,3320
3312,1326
3312,7132
3312,958
3312,3312
3312,23640
3312,673
3312,6885
3312,11035
3312,8841
3312,9641
3312,57332
3312,7316
3312,6233
3312,351
6678,6678
6678,1513
3316,8550
3316,3316
4758,2990
4758,4759
4758,5476
4758,3074
4758,2720
4758,2588
4759,2720
4759,5476
4759,2588
4055,4055
4055,8740
27250,7316
27250,27250
56998,10856
56998,2720
56998,5476
56998,386682
8744,3604
2802,2802
1213,1213
1213,7132
1213,5564
1213,9641
1213,5566
1213,6885
1213,11035
1213,1326
7292,7293
7293,3604
2581,427
23139,7083
23139,6233
2588,5476
2588,2990
2588,3074
2588,2720
121268,5565
166,4088
166,5563
166,8841
166,91544
166,166
166,386682
166,386681
386682,3846
386682,10253
386682,5565
386682,5563
386682,23710
386682,80764
386682,2950
386682,386682
386682,386681
386682,386680
386682,117144
386681,117144
386681,5565
386681,10253
386681,80764
386681,386681
386681,3846
386680,5565
386680,84080
386680,51421
386680,10253
386680,3846
386680,386680
340706,340706
11140,2475
11140,2639
11140,5886
11140,3320
11140,11035
11140,5564
11140,3437
11140,84171
11140,3326
11140,673
11140,6885
11140,9641
11140,1457
11140,351
1457,3320
1457,5601
1457,1856
1457,3326
1457,1457
1457,3183
1457,8841
1457,3482
1457,1025
1457,808
1457,801
1457,84464
1457,805
2519,2517
1513,5275
1513,1513
2639,2639
4088,4088
4088,5601
4088,3172
4088,4093
4088,1025
4088,6885
4088,7316
84080,1856
84080,91544
2632,5837
2632,2992
5886,2130
5886,22983
5886,3437
5886,84171
54971,55138
54971,54971
54971,5565
3437,22983
3437,3437
3437,351
10488,10488
10869,7874
3183,10856
3183,9513
3183,9641
3183,3326
3183,3183
3183,55285
84171,22983
91544,63898
91544,5565
57506,6885
57506,57506
57506,9641
5837,5837
5837,5565
7335,7334
7335,9641
7335,841
7334,5564
7334,8915
7334,9641
808,1326
808,9641
808,11035
808,7132
351,3320
351,4804
351,22983
351,841
351,351
