UniqueCount	AmbigCount
0	1
0	1
0	1
0	1
0	30
0	14
0	14
0	23
0	7
0	3
0	2
0	23
0	2
0	3
0	0
0	0
0	2
0	2
0	17
0	2
0	1
0	0
0	2
0	0
0	3
0	0
0	2
1	24
6	50
0	51
0	41
0	46
0	14
0	29
0	24
0	10
0	3
0	19
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	26
9	26
0	2
0	81
0	88
0	74
1	47
0	61
0	3
1	10
3	53
0	0
0	11
1	53
0	2
9	17
0	2
0	4
0	6
0	3
0	15
0	216
3	217
0	0
0	216
0	0
0	8
0	1
0	8
0	5
1	10
0	8
0	16
37	0
0	33
0	55
0	57
0	52
0	37
0	7
0	0
0	0
0	1
0	35
1	42
0	23
0	30
0	6
0	8
0	4
0	1
0	7
0	10
0	7
0	11
0	2
0	21
0	0
3	20
0	20
0	0
0	0
0	0
0	0
0	0
0	71
0	12
0	11
0	2
0	2
0	16
3	61
0	7
0	68
0	47
1	59
0	53
0	17
0	32
0	2
0	0
0	20
0	20
1	14
0	20
0	11
0	0
0	5
0	15
0	1
0	5
0	1
0	16
0	1
0	0
0	21
0	7
0	2
0	18
0	4
0	1
0	0
1	3
0	0
0	0
0	3
0	0
187	99
0	33
0	26
0	28
0	3
0	32
15	74
0	58
1	74
1	25
0	38
0	38
0	38
0	29
0	42
0	38
0	38
1	36
0	10
0	10
0	8
0	12
0	7
0	41
0	37
0	6
0	2
1	3
0	4
4	4
0	4
0	0
2	0
9	7
0	7
0	11
0	12
0	12
0	15
0	110
0	113
0	7
0	7
0	6
0	1
0	6
0	113
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	8
0	1
1	21
0	8
0	28
13	96
1	93
0	0
0	19
0	12
36	29
0	2
0	8
0	5
1	55
0	8
1	17
1	52
6	71
1	62
0	0
0	0
0	36
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	8
0	7
0	2
0	7
0	0
0	2
0	0
0	0
0	9
0	3
6	4
0	3
0	1
0	1
0	1
1	8
0	8
0	8
0	0
0	5
0	1
0	7
0	1
0	0
0	138
0	138
0	3
0	0
0	1
0	138
0	0
6	58
0	58
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	92
0	553
1	553
2	3
3	280
0	495
0	6
0	6
0	22
0	0
0	44
0	24
0	8
1	13
0	7
0	27
1	24
0	8
0	7
0	1
0	6
0	0
0	0
0	108
0	108
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	6
6	4
0	1
0	1
0	0
0	0
0	2
0	4
0	97
0	89
0	96
0	68
0	91
0	11
0	84
0	9
0	15
0	13
0	9
0	11
0	3
0	25
0	8
0	2
0	24
0	14
0	69
0	3
0	21
0	61
1	47
0	54
0	86
2	0
0	53
22	53
0	1
0	0
0	0
0	49
0	4
0	49
0	4
0	9
0	2
0	5
0	5
0	1
0	3
0	2
0	3
0	47
0	0
0	4
0	3
0	3
0	3
0	3
0	2
0	3
0	49
0	2
0	1
0	5
0	2
0	2
0	3
0	2
0	41
0	3
0	28
0	0
0	0
0	2
0	0
0	1
0	5
0	1
0	34
0	35
0	9
0	15
0	7
0	33
0	2
0	0
1	43
0	15
0	38
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	44
0	2
0	22
1	20
0	29
0	22
0	1
0	17
0	21
0	25
0	24
0	21
0	9
0	11
0	0
0	2
0	11
40	0
0	54
0	40
0	54
0	2
0	2
0	55
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
14	49
0	49
0	104
1	104
0	1
0	1
1	12
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
11	19
0	19
0	1
0	0
0	28
1	9
1	28
0	6
0	0
0	0
0	0
0	0
0	18
7	11
0	19
0	11
0	1
0	2
0	9
0	0
0	8
0	5
0	7
0	0
0	4
1	8
0	1
0	6
0	2
0	3
0	0
0	2
0	0
0	2
0	2
0	24
69	58
0	45
0	24
0	18
0	0
0	0
0	4
0	3
7	7
0	0
0	3
0	1
0	7
19	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	41
0	43
0	4
0	0
0	10
0	0
0	40
0	17
0	4
0	2
0	5
0	3
0	6
0	9
0	14
18	19
0	16
0	4
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	71
1	71
0	1
0	0
0	6
0	0
0	3
0	2
0	2
0	2
0	1
1	155
0	110
0	127
0	121
0	209
0	209
0	7
0	7
0	12
0	11
0	14
2	42
1	9
0	4
0	24
0	1
0	15
0	2
0	13
0	76
0	30
0	76
0	30
5	75
0	2
0	49
0	47
0	22
0	7
0	4
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
8	2
0	2
0	0
16	7
0	5
0	5
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
55	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	9
0	9
0	0
0	1
0	6
0	1
0	0
0	3
0	1
0	36
0	13
0	38
0	19
0	28
0	17
0	33
0	52
0	40
1	0
1	19
0	1
0	10
0	15
0	26
0	6
0	4
0	5
0	4
0	4
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	93
0	93
0	1
0	2
0	2
0	2
0	0
0	3
0	3
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	75
2	201
2	233
2	206
1	81
0	15
0	45
0	57
0	23
0	25
2	41
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	11
0	8
0	8
0	4
0	4
0	6
0	4
0	3
0	7
0	2
0	5
0	4
0	6
0	5
0	0
0	83
0	7
0	22
0	80
0	84
0	55
0	67
0	21
1	1
0	8
0	1
1	1
0	6
158	66
5	38
0	32
0	1
0	0
0	1
0	0
1	10
0	4
0	6
0	18
0	6
0	8
0	13
0	4
0	11
0	25
0	9
0	10
0	27
0	17
0	25
0	18
0	33
0	3
0	13
0	18
0	15
0	16
0	14
0	27
0	27
0	25
0	4
0	0
0	0
0	0
0	0
0	40
4	62
0	49
0	29
0	18
0	9
0	39
0	46
0	15
0	22
0	23
0	21
0	18
0	22
0	21
0	1
0	3
0	2
0	2
0	1
0	4
0	21
0	2
0	0
0	3
0	4
0	1
0	1
0	1
1	0
0	1
0	1
0	18
0	3
0	1
188	2305
0	1552
0	58
4	646
0	18
0	634
1	1992
0	0
0	0
146	18
0	10
0	18
0	89
70	111
1	70
0	34
0	7
0	3
0	0
0	0
0	3
0	3
0	6
11	30
0	5
0	28
0	5
0	0
0	1
0	35
0	34
0	38
0	4
0	36
0	4
0	1
0	0
7	0
0	22
0	22
0	1
0	1
0	50
0	53
2	28
1	53
0	1
0	3
0	0
0	31
0	0
0	0
0	42
0	13
1	10
0	1
0	2
0	11
0	21
0	5
0	4
0	16
0	12
0	12
0	72
0	18
0	12
0	72
0	6
0	64
0	3
0	4
0	15
0	2
0	2
0	13
0	0
0	0
0	0
0	0
0	0
2	111
0	24
0	26
0	112
0	0
0	0
0	0
0	0
0	0
0	0
1	50
0	29
0	19
0	10
0	14
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	9
7	19
0	12
0	12
0	9
0	11
0	14
0	14
0	14
0	14
0	13
0	13
0	2
0	2
0	9
0	1
0	1
0	12
0	4
0	10
0	0
0	0
0	80
2	73
0	80
0	86
0	62
0	56
1	86
0	84
0	17
0	12
0	1
0	6
0	38
2	302
0	236
7	447
0	393
0	299
0	55
0	47
0	68
0	162
0	61
0	26
1	33
0	2
0	7
0	7
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	17
3	26
2	1
0	29
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	28
10	28
1	23
0	6
1	3
0	8
0	8
1	9
0	21
0	77
0	0
1	46
0	1
0	6
0	12
0	76
0	23
10	23
53	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	15
0	15
0	7
0	5
0	0
0	0
278	11
2	10
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	41
0	19
8	45
1	6
0	20
0	6
1	45
0	27
10	74
0	29
0	37
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	207
2	47
0	211
0	22
2	206
1	206
0	54
0	206
0	55
0	189
0	10
0	22
2	0
0	23
3	9
0	0
4	0
0	0
0	0
0	0
0	0
0	14
36	14
0	0
0	0
0	0
0	36
42	36
58	43
0	43
0	14
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	84
0	16
0	17
2	18
0	16
0	1
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	0
0	0
35	207
9	206
0	3
0	2
0	3
0	0
0	5
0	4
0	42
4	42
0	7
34	2
0	274
0	236
0	391
7	241
8	403
0	224
0	224
2	142
0	121
0	42
0	241
0	4
0	4
0	4
0	4
0	0
0	0
106	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	131
0	117
0	21
0	0
1	53
0	5
1	17
2	63
0	37
0	11
0	3
1	7
0	1
0	0
0	16
0	114
0	6
1	8
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	3
0	3
0	3
0	14
0	12
0	12
0	13
1	0
0	3
0	95
0	91
0	98
1	94
0	3
0	5
0	81
0	2
0	1
0	0
0	1
0	0
0	12
0	3
0	15
0	3
0	16
0	4
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	94
0	93
0	9
0	34
0	41
0	5
0	5
0	5
0	4
0	0
0	0
2	5
11	50
3	6
0	56
0	3
0	9
0	50
4	27
0	25
1	1
0	25
1	24
0	19
0	4
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	24
0	23
0	25
0	12
117	17
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	4
0	4
0	9
0	11
0	9
0	1
0	1
1	9
0	1
0	3
0	9
6	75
0	75
0	75
0	31
0	29
0	20
0	21
0	28
0	2
0	1
0	3
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	40
0	22
0	31
0	17
0	10
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
2	31
0	88
14	109
1	70
0	76
11	51
1	2
2	107
1	25
0	25
0	5
12	12
0	1
0	0
1	7
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
320	57
0	46
0	0
3	6
0	7
0	3
0	0
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
76	119
0	29
0	42
0	37
0	38
0	37
0	28
0	1
0	35
0	2
0	21
0	16
9	6
0	1
0	3
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	33
0	11
0	20
0	32
0	7
0	4
0	31
0	6
0	4
0	2
0	3
0	8
0	5
0	5
0	15
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	352
0	184
4	352
0	44
0	28
0	44
0	30
0	25
1	30
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	10
0	10
0	1
0	2
0	1
0	34
0	32
0	19
0	12
0	14
0	31
0	5
1	16
0	5
147	76
0	75
0	64
0	75
0	60
1	72
66	115
52	21
0	21
0	0
0	60
0	54
0	60
0	6
0	2
0	5
0	46
0	3
0	10
0	0
0	0
0	0
0	0
0	0
0	33
0	30
0	33
0	21
0	3
0	36
0	47
0	33
0	128
0	6
0	136
0	25
0	44
0	7
0	25
0	24
0	115
0	129
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	2
0	1
6	2
0	0
0	0
1	0
0	0
0	33
0	34
0	2
1	5
0	10
0	37
0	10
2	40
0	40
0	0
0	7
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	6
0	6
0	4
43	0
0	0
28	13
0	1
0	13
0	1
0	154
1	164
0	146
0	71
1	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	166
0	410
0	386
0	263
12	506
0	41
0	67
0	24
0	40
0	240
0	0
0	0
1	0
0	0
0	0
0	0
0	29
0	30
0	7
0	28
0	30
0	21
0	21
0	22
3	29
0	17
1	1
0	0
0	2
0	0
0	0
0	42
0	33
0	33
0	5
0	32
0	1
0	3
0	3
0	1
0	0
0	33
0	32
0	2
0	2
998	23
0	0
0	0
0	0
0	0
1	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	2
0	6
0	7
0	6
0	9
0	21
0	2
0	16
0	5
1	4
0	4
0	12
0	6
4	9
0	2
0	3
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
1	19
0	20
11	0
0	10
0	15
0	16
1	3
0	0
0	2
0	2
0	10
6	46
32	49
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	70
0	68
0	8
0	15
0	15
0	60
0	66
0	67
0	3
0	66
0	42
0	20
0	65
0	64
0	23
0	67
0	6
0	15
0	15
0	2
0	2
0	12
0	0
0	0
0	3
1	9
0	3
0	1
0	13
0	15
0	0
8	0
0	623
2	594
0	414
0	137
0	139
0	51
0	23
0	135
0	168
0	45
7	165
0	99
0	65
1	507
0	550
0	10
0	5
0	0
0	0
0	0
0	2
1	10
0	2
0	1
1	0
0	0
0	0
0	0
1	68
0	29
0	32
1	2
3	83
1	44
0	0
0	0
0	0
0	115
48	161
0	5
0	5
0	6
0	1
0	2
0	2
0	8
50	150
0	7
0	12
18	41
0	17
0	13
0	12
0	0
0	0
0	0
0	0
0	0
0	236
0	9
1	307
0	67
0	140
0	29
0	20
0	87
2	175
0	2
0	2
0	0
0	3
0	4
0	4
0	4
0	3
0	0
0	0
2	34
0	31
0	31
0	32
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	16
0	52
27	55
0	42
0	21
2	21
0	17
0	6
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	354
0	122
0	163
0	316
1	142
1	5
0	239
0	62
0	191
0	42
0	61
5	353
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	17
0	15
0	18
0	18
0	3
0	3
0	3
0	5
0	11
0	4
2	35
0	24
0	36
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
31	6
0	6
0	0
0	1573
0	1555
0	1342
0	1561
0	337
0	336
0	1256
0	0
0	213
5	589
0	1351
0	425
0	0
2	907
0	1232
0	965
0	1218
0	985
0	1
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	102
0	69
0	43
0	59
21	0
0	1
5	2
0	2
0	0
0	1
0	1
0	1
0	0
0	1
0	19
0	1
0	2
0	3
0	5
0	0
0	13
0	0
1	7
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	11
0	10
0	10
0	5
0	5
0	0
0	0
0	9
1	6
0	11
0	0
0	2
0	5
0	5
0	1
0	7
0	1
0	0
0	1
4	2
0	3
0	2
0	2
1	60
0	81
5	85
0	18
0	24
0	14
0	35
0	24
3	109
0	14
0	8
0	113
0	111
0	27
0	49
0	62
0	68
2	57
0	19
0	12
0	92
0	77
0	36
0	79
0	36
0	66
0	13
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	91
0	37
0	91
0	91
0	88
4	97
0	0
0	0
0	0
0	0
0	7
0	0
0	16
0	0
0	0
0	12
0	1
0	21
0	21
0	20
1	21
0	1
0	1
0	0
0	1
0	18
0	1
0	43
0	17
0	45
3	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	66
44	66
0	15
0	61
0	4
0	0
1	12
0	3
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
4	5
0	4
2	0
1	4
0	0
5	0
0	4
43	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	5
1	5
0	5
0	41
10	49
0	47
0	14
0	22
0	19
0	0
0	6
0	13
1	5
0	2
0	2
0	0
0	0
0	0
0	2
0	0
0	0
80	40
0	4
0	27
0	37
20	4
1	2
0	4
7	72
0	71
0	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	25
0	25
0	3
0	2
0	0
0	6
0	25
0	0
0	0
1	48
0	48
0	31
0	9
0	7
0	1
0	4
0	9
28	12
0	11
0	1
0	0
0	1
0	0
0	0
4	39
0	4
0	37
2	39
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	19
0	18
0	19
0	19
0	7
0	2
0	0
0	0
0	0
94	59
0	49
0	56
22	84
0	58
0	33
0	19
1	41
1	5
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	2
0	0
0	4
0	2
0	4
0	5
0	5
0	4
0	4
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
29	19
0	3
0	5
0	0
0	17
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	13
0	6
0	1
0	3
1	8
0	0
0	1
0	47
1	43
0	43
0	3
0	9
0	2
0	45
574	381
0	383
0	340
0	0
0	0
55	19
0	19
1	1
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
16	3
1	1
0	2
0	0
0	0
0	0
0	0
0	0
1	46
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
97	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
2	14
0	7
0	1
0	3
0	5
0	7
0	0
0	0
0	0
4	27
0	27
0	1
5	1
0	1
0	1
0	0
0	5
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	1
1	1
0	0
0	11
0	11
1	4
0	2
0	1
1	1
5	153
0	145
0	149
0	89
0	2
0	24
0	65
0	48
0	64
0	38
0	2
0	2
0	1
0	1
0	1
0	18
0	1
0	3
0	1
0	0
0	0
0	2
0	3
21	1
1	1
3	0
0	0
1	0
0	28
153	28
0	0
0	2
0	4
3	4
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
33	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	5
0	0
0	0
0	0
0	0
0	2
2	5
0	0
0	1
0	5
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
63	60
0	7
0	13
0	3
0	12
0	8
0	48
0	60
0	0
0	0
48	31
0	31
0	0
0	0
3	1
0	1
0	1
0	17
2	0
0	37
0	36
1	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	161
0	160
1	159
0	159
0	35
0	35
0	32
0	0
0	150
0	113
1	0
0	38
0	1
3	31
0	28
0	31
0	17
0	0
0	29
0	0
0	0
0	0
0	0
84	37
0	11
2	29
0	0
0	4
0	4
1	0
0	0
0	4
0	0
0	0
0	4
0	4
0	0
0	4
0	4
1	157
2	62
10	157
0	157
0	39
2	107
0	13
0	122
0	81
0	120
0	120
0	5
3	54
0	58
0	4
0	17
1	17
0	17
0	14
0	2
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	0
0	15
0	8
0	7
21	16
0	0
0	0
0	0
1	0
0	0
164	0
0	0
0	0
0	0
26	76
0	16
0	13
0	29
0	5
0	12
0	3
0	67
0	36
0	60
0	0
58	33
11	7
0	5
0	3
0	32
1	4
0	6
0	34
1	21
0	34
0	7
0	1
0	6
0	2
0	4
0	6
0	5
0	5
0	22
0	14
0	23
1	11
0	11
0	0
0	0
0	0
0	2
0	1
0	2
1	26
0	11
0	15
0	1
0	7
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	0
1	3
0	2
1	3
0	4
1	4
0	5
0	0
0	4
0	0
0	0
0	0
0	0
0	38
0	28
0	10
0	12
0	18
0	4
0	13
0	11
0	7
0	1
0	2
0	9
0	0
0	0
0	5
0	0
0	1
0	27
0	0
0	0
0	26
7	33
0	0
0	0
0	0
1	117
0	117
5	120
0	11
0	8
0	0
7	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
2	31
0	30
0	7
0	31
0	14
0	0
0	7
0	17
0	16
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	27
0	28
0	0
0	23
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
61	8
0	6
0	2
1	0
0	0
0	0
0	0
0	2
9	2
0	2
0	1
0	0
0	0
4	30
0	8
0	21
0	25
0	9
0	10
0	0
0	82
0	164
0	181
1	170
0	76
0	75
0	25
0	32
0	45
0	8
0	31
0	0
0	4
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	16
0	16
0	10
0	8
0	2
0	6
0	15
0	0
0	0
0	2
6	2
0	0
0	0
0	0
0	0
0	0
0	0
1	75
0	75
0	75
0	6
0	6
0	3
0	4
0	4
0	0
15	8
0	8
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	19
0	24
1	16
0	2
0	16
0	0
0	25
0	25
0	20
0	4
0	3
0	4
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	10
1	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	13
0	11
0	6
0	0
0	0
0	46
0	7
0	50
0	51
1	0
0	0
0	1
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	23
0	3
1	16
0	21
0	5
2	88
0	33
0	32
0	33
0	20
0	88
0	33
1	88
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	19
0	19
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	0
0	0
0	0
0	0
0	1
0	3
1	3
1	1
0	0
0	0
0	10
2	10
0	1
