S2Chinf_b011_2	0.260000
S2Chinf_b014_1	0.104000
S2Chinf_b014_2	0.104000
S2Chinf_b018_1	0.130000
S2Chinf_b018_2	0.130000
S2Chinf_b019_1	0.173333
S2Chinf_b019_2	0.185333
S2Chinf_b022_1	0.173333
S2Chinf_b022_2	0.173333
S2Chinf_b024_1	0.173333
S2Chinf_b024_2	0.173333
S2Chinf_b025_1	0.130000
S2Chinf_b025_2	0.130000
S2Chinf_b027_1	0.182750
S2Chinf_b027_2	0.173333
S2Chinf_b028_1	0.173333
S2Chinf_b028_2	0.173333
S2Chinf_b032_1	0.244500
S2Chinf_b032_2	0.260000
S2Chinf_b033_1	0.260000
S2Chinf_b033_2	0.260000
S2Chinf_b034_1	0.260000
S2Chinf_b034_2	0.252500
S2Chinf_b035_1	0.520000
S2Chinf_b035_2	0.520000
S2Chinf_b036_1	0.173333
S2Chinf_b036_2	0.173333
S2Chinf_b037_1	0.130000
S2Chinf_b037_2	0.132381
S2Chinf_b038_1	0.173333
S2Chinf_b038_2	0.169048
S2Chinf_b039_1	0.261667
S2Chinf_b039_2	0.260000
S2Chinf_b040_1	0.173333
S2Chinf_b040_2	0.173333
S2Chinf_b041_1	0.130000
S2Chinf_b041_2	0.130000
S2Chinf_b042_1	0.130000
S2Chinf_b042_2	0.130000
S2Chinf_b043_1	0.130000
S2Chinf_b043_2	0.130000
S2Chinf_b044_1	0.130000
S2Chinf_b044_2	0.130000
S2Chinf_b045_1	0.174048
S2Chinf_b045_2	0.173333
S2Chinf_b046_1	0.173333
S2Chinf_b046_2	0.173333
S2Chinf_b047_1	0.130000
S2Chinf_b047_2	0.130000
S2Cport_b050_1	1.013333
S2Cport_b050_2	1.013333
S2Cport_b053_1	0.760000
S2Cport_b053_2	0.760000
S2Cport_b054_1	0.608000
S2Cport_b054_2	0.608000
S3Chinf_b001_1	0.130000
S3Chinf_b001_2	0.130000
S3Chinf_b002_1	0.260000
S3Chinf_b002_2	0.260000
S3Chinf_b004_1	0.173333
S3Chinf_b004_2	0.173333
S3Chinf_b005_1	0.130000
S3Chinf_b005_2	0.130000
S3Chinf_b006_1	0.130000
S3Chinf_b006_2	0.130000
S3Chinf_b007_1	0.164500
S3Chinf_b007_2	0.173333
S3Chinf_b008_1	0.130000
S3Chinf_b008_2	0.130000
S3Chinf_b013_1	0.173333
S3Chinf_b013_2	0.173333
S3Chinf_b014_1	0.104000
S3Chinf_b014_2	0.104000
S3Chinf_b018_1	0.130000
S3Chinf_b018_2	0.130000
S3Chinf_b021_1	0.130000
S3Chinf_b021_2	0.130714
S3Chinf_b023_1	0.173333
S3Chinf_b023_2	0.182500
S3Chinf_b024_1	0.173333
S3Chinf_b024_2	0.173333
S3Chinf_b026_1	0.260000
S3Chinf_b026_2	0.260000
S3Chinf_b027_1	0.182750
S3Chinf_b027_2	0.173333
S3Chinf_b029_1	0.173333
S3Chinf_b029_2	0.173333
S3Chinf_b031_1	0.173333
S3Chinf_b031_2	0.176667
S3Chinf_b037_1	0.130000
S3Chinf_b037_2	0.132381
S3Chinf_b038_1	0.173333
S3Chinf_b038_2	0.169048
S3Chinf_b039_1	0.261667
S3Chinf_b039_2	0.260000
S3Chinf_b040_1	0.173333
S3Chinf_b040_2	0.173333
S3Chinf_b041_1	0.130000
S3Chinf_b041_2	0.130000
S3Chinf_b042_1	0.130000
S3Chinf_b042_2	0.130000
S3Chinf_b043_1	0.130000
S3Chinf_b043_2	0.130000
S3Chinf_b044_1	0.130000
S3Chinf_b044_2	0.130000
S3Chinf_b045_1	0.174048
S3Chinf_b045_2	0.173333
S3Chinf_b046_1	0.173333
S3Chinf_b046_2	0.173333
S3Chinf_b047_1	0.130000
S3Chinf_b047_2	0.130000
S3Cport_b048_1	1.520000
S3Cport_b048_2	1.520000
S3Cport_b051_1	1.013333
S3Cport_b051_2	1.013333
S3Cport_b052_1	1.520000
S3Cport_b052_2	1.520000
S3Cport_b053_1	0.760000
S3Cport_b053_2	0.760000
S3Cport_b054_1	0.608000
S3Cport_b054_2	0.608000
S3Cport_b055_1	0.760000
S3Cport_b055_2	0.760000
S4Chinf_b000_1	0.260000
S4Chinf_b000_2	0.260000
S4Chinf_b001_1	0.130000
S4Chinf_b001_2	0.130000
S4Chinf_b003_1	0.260000
S4Chinf_b003_2	0.260000
S4Chinf_b004_1	0.173333
S4Chinf_b004_2	0.173333
S4Chinf_b005_1	0.130000
S4Chinf_b005_2	0.130000
S4Chinf_b006_1	0.130000
S4Chinf_b006_2	0.130000
S4Chinf_b007_1	0.164500
S4Chinf_b007_2	0.173333
S4Chinf_b008_1	0.130000
S4Chinf_b008_2	0.130000
S4Chinf_b009_1	0.173333
S4Chinf_b009_2	0.172821
S4Chinf_b010_1	0.130000
S4Chinf_b010_2	0.132821
S4Chinf_b012_1	0.260000
S4Chinf_b012_2	0.260000
S4Chinf_b013_1	0.173333
S4Chinf_b013_2	0.173333
S4Chinf_b014_1	0.104000
S4Chinf_b014_2	0.104000
S4Chinf_b016_1	0.173333
S4Chinf_b016_2	0.173333
S4Chinf_b017_1	0.520000
S4Chinf_b017_2	0.520000
S4Chinf_b019_1	0.173333
S4Chinf_b019_2	0.185333
S4Chinf_b020_1	0.260000
S4Chinf_b020_2	0.243000
S4Chinf_b021_1	0.130000
S4Chinf_b021_2	0.130714
S4Chinf_b023_1	0.173333
S4Chinf_b023_2	0.182500
S4Chinf_b025_1	0.130000
S4Chinf_b025_2	0.130000
S4Chinf_b028_1	0.173333
S4Chinf_b028_2	0.173333
S4Chinf_b041_1	0.130000
S4Chinf_b041_2	0.130000
S4Chinf_b044_1	0.130000
S4Chinf_b044_2	0.130000
S4Chinf_b045_1	0.174048
S4Chinf_b045_2	0.173333
S4Chinf_b046_1	0.173333
S4Chinf_b046_2	0.173333
S4Chinf_b047_1	0.130000
S4Chinf_b047_2	0.130000
S4Cport_b049_1	1.013333
S4Cport_b049_2	1.013333
S4Cport_b050_1	1.013333
S4Cport_b050_2	1.013333
S4Cport_b051_1	1.013333
S4Cport_b051_2	1.013333
S4Cport_b052_1	1.520000
S4Cport_b052_2	1.520000
S4Cport_b053_1	0.760000
S4Cport_b053_2	0.760000
S4Cport_b054_1	0.608000
S4Cport_b054_2	0.608000
S4Cport_b055_1	0.760000
S4Cport_b055_2	0.760000
S4Cport_b056_1	0.992381
S4Cport_b056_2	1.034286
S5Chinf_b000_1	0.260000
S5Chinf_b000_2	0.260000
S5Chinf_b001_1	0.130000
S5Chinf_b001_2	0.130000
S5Chinf_b006_1	0.130000
S5Chinf_b006_2	0.130000
S5Chinf_b008_1	0.130000
S5Chinf_b008_2	0.130000
S5Chinf_b009_1	0.173333
S5Chinf_b009_2	0.172821
S5Chinf_b010_1	0.130000
S5Chinf_b010_2	0.132821
S5Chinf_b011_1	0.260000
S5Chinf_b011_2	0.260000
S5Chinf_b014_1	0.104000
S5Chinf_b014_2	0.104000
S5Chinf_b016_1	0.173333
S5Chinf_b016_2	0.173333
S5Chinf_b018_1	0.130000
S5Chinf_b018_2	0.130000
S5Chinf_b019_1	0.173333
S5Chinf_b019_2	0.185333
S5Chinf_b021_1	0.130000
S5Chinf_b021_2	0.130714
S5Chinf_b022_1	0.173333
S5Chinf_b022_2	0.173333
S5Chinf_b024_1	0.173333
S5Chinf_b024_2	0.173333
S5Chinf_b025_1	0.130000
S5Chinf_b025_2	0.130000
S5Chinf_b026_1	0.260000
S5Chinf_b026_2	0.260000
S5Chinf_b027_1	0.182750
S5Chinf_b027_2	0.173333
S5Chinf_b029_1	0.173333
S5Chinf_b029_2	0.173333
S5Chinf_b030_1	0.260000
S5Chinf_b030_2	0.260000
S5Chinf_b031_1	0.173333
S5Chinf_b031_2	0.176667
S5Chinf_b033_1	0.260000
S5Chinf_b033_2	0.260000
S5Chinf_b036_1	0.173333
S5Chinf_b036_2	0.173333
S5Chinf_b037_1	0.130000
S5Chinf_b037_2	0.132381
S5Chinf_b041_1	0.130000
S5Chinf_b041_2	0.130000
S5Chinf_b042_1	0.130000
S5Chinf_b042_2	0.130000
S5Chinf_b043_1	0.130000
S5Chinf_b043_2	0.130000
S5Chinf_b044_1	0.130000
S5Chinf_b044_2	0.130000
S5Cport_b049_1	1.013333
S5Cport_b049_2	1.013333
S5Cport_b050_1	1.013333
S5Cport_b050_2	1.013333
S5Cport_b051_1	1.013333
S5Cport_b051_2	1.013333
S5Cport_b053_1	0.760000
S5Cport_b053_2	0.760000
S5Cport_b054_1	0.608000
S5Cport_b054_2	0.608000
S5Cport_b055_1	0.760000
S5Cport_b055_2	0.760000
S5Cport_b056_1	0.992381
S5Cport_b056_2	1.034286
