S4Chinf_b009_1	0.333333
S4Chinf_b009_2	0.321567
S4Chinf_b010_1	0.250000
S4Chinf_b010_2	0.259901
S4Chinf_b012_1	0.500000
S4Chinf_b012_2	0.500556
S4Chinf_b013_1	0.333333
S4Chinf_b013_2	0.333333
S4Chinf_b014_1	0.200000
S4Chinf_b014_2	0.200000
S4Chinf_b016_1	0.333333
S4Chinf_b016_2	0.333333
S4Chinf_b017_1	1.000000
S4Chinf_b017_2	1.000000
S4Chinf_b019_1	0.333333
S4Chinf_b019_2	0.348667
S4Chinf_b020_1	0.500000
S4Chinf_b020_2	0.464472
S4Chinf_b021_1	0.250000
S4Chinf_b021_2	0.250714
S4Chinf_b023_1	0.333333
S4Chinf_b023_2	0.343222
S4Chinf_b025_1	0.250000
S4Chinf_b025_2	0.250000
S4Chinf_b028_1	0.333333
S4Chinf_b028_2	0.335000
S4Chinf_b041_1	0.250000
S4Chinf_b041_2	0.250000
S4Chinf_b044_1	0.250000
S4Chinf_b044_2	0.250000
S4Chinf_b045_1	0.334048
S4Chinf_b045_2	0.333333
S4Chinf_b046_1	0.333333
S4Chinf_b046_2	0.333333
S4Chinf_b047_1	0.250000
S4Chinf_b047_2	0.250000
S4Cport_b049_1	0.333333
S4Cport_b049_2	0.333333
S4Cport_b050_1	0.333333
S4Cport_b050_2	0.333333
S4Cport_b051_1	0.333333
S4Cport_b051_2	0.333333
S4Cport_b052_1	0.500000
S4Cport_b052_2	0.500000
S4Cport_b053_1	0.250000
S4Cport_b053_2	0.250000
S4Cport_b054_1	0.200000
S4Cport_b054_2	0.200000
S4Cport_b055_1	0.250000
S4Cport_b055_2	0.250000
S4Cport_b056_1	0.323810
S4Cport_b056_2	0.342857
S5Chinf_b000_1	0.500000
S5Chinf_b000_2	0.500000
S5Chinf_b001_1	0.250000
S5Chinf_b001_2	0.250000
S5Chinf_b006_1	0.250000
S5Chinf_b006_2	0.250000
S5Chinf_b008_1	0.250000
S5Chinf_b008_2	0.250000
S5Chinf_b009_1	0.333333
S5Chinf_b009_2	0.321567
S5Chinf_b010_1	0.250000
S5Chinf_b010_2	0.259901
S5Chinf_b011_1	0.505000
S5Chinf_b011_2	0.500000
S5Chinf_b014_1	0.200000
S5Chinf_b014_2	0.200000
S5Chinf_b016_1	0.333333
S5Chinf_b016_2	0.333333
S5Chinf_b018_1	0.250000
S5Chinf_b018_2	0.250000
S5Chinf_b019_1	0.333333
S5Chinf_b019_2	0.348667
S5Chinf_b021_1	0.250000
S5Chinf_b021_2	0.250714
S5Chinf_b022_1	0.333333
S5Chinf_b022_2	0.333333
S5Chinf_b024_1	0.333333
S5Chinf_b024_2	0.333333
S5Chinf_b025_1	0.250000
S5Chinf_b025_2	0.250000
S5Chinf_b026_1	0.500000
S5Chinf_b026_2	0.500000
S5Chinf_b027_1	0.348222
S5Chinf_b027_2	0.333889
S5Chinf_b029_1	0.333333
S5Chinf_b029_2	0.333333
S5Chinf_b030_1	0.500000
S5Chinf_b030_2	0.500000
S5Chinf_b031_1	0.333333
S5Chinf_b031_2	0.323333
S5Chinf_b033_1	0.500000
S5Chinf_b033_2	0.496667
S5Chinf_b036_1	0.333333
S5Chinf_b036_2	0.333333
S5Chinf_b037_1	0.250000
S5Chinf_b037_2	0.252619
S5Chinf_b041_1	0.250000
S5Chinf_b041_2	0.250000
S5Chinf_b042_1	0.250000
S5Chinf_b042_2	0.250000
S5Chinf_b043_1	0.250000
S5Chinf_b043_2	0.250000
S5Chinf_b044_1	0.250000
S5Chinf_b044_2	0.250000
S5Cport_b049_1	0.333333
S5Cport_b049_2	0.333333
S5Cport_b050_1	0.333333
S5Cport_b050_2	0.333333
S5Cport_b051_1	0.333333
S5Cport_b051_2	0.333333
S5Cport_b053_1	0.250000
S5Cport_b053_2	0.250000
S5Cport_b054_1	0.200000
S5Cport_b054_2	0.200000
S5Cport_b055_1	0.250000
S5Cport_b055_2	0.250000
S5Cport_b056_1	0.323810
S5Cport_b056_2	0.342857
