UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	14
0	13
0	0
0	3
0	9
0	1
0	0
0	5
0	2
0	29
0	8
0	37
0	18
0	34
0	17
0	29
0	47
0	37
0	0
0	18
0	1
0	5
0	13
0	20
0	1
0	6
0	7
0	5
0	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	87
0	87
0	7
0	0
0	0
0	0
0	0
0	3
0	3
0	1
0	0
0	0
0	2
0	2
0	1
0	0
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	63
1	173
1	201
0	172
0	60
0	9
0	37
0	52
0	26
0	26
3	38
0	4
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	8
0	4
0	4
0	3
0	2
0	2
0	4
0	2
0	3
0	0
0	2
0	2
0	2
0	3
0	0
0	58
0	11
0	23
0	49
0	56
0	46
0	50
0	25
0	4
0	7
0	1
0	4
0	6
148	60
4	30
1	32
0	0
0	0
0	0
0	0
0	8
0	4
0	2
0	16
0	3
0	7
0	12
0	3
0	7
0	30
0	16
0	2
0	31
0	15
0	29
0	20
0	31
0	7
0	19
0	22
0	21
0	17
0	14
0	32
0	29
0	32
0	3
0	0
0	0
0	0
0	0
0	50
4	63
0	57
0	18
0	28
0	9
0	45
0	55
0	15
0	30
0	29
0	29
0	21
0	28
0	26
0	8
0	7
0	5
0	4
0	5
0	8
1	27
1	6
0	1
0	8
0	8
0	4
0	1
0	1
0	3
0	2
0	3
1	23
0	7
0	0
156	2645
0	1794
0	56
4	714
0	22
0	731
0	2245
0	0
0	0
126	30
0	18
0	30
0	63
25	78
0	44
0	29
0	6
0	0
0	0
0	0
0	0
0	0
0	5
4	25
0	7
0	22
0	7
0	0
0	1
0	34
0	31
1	38
0	5
0	32
1	8
0	0
0	0
15	0
0	15
0	15
0	0
0	0
0	62
0	66
0	41
0	64
1	0
0	2
0	0
0	36
0	1
0	1
0	58
0	14
0	18
0	4
0	4
0	18
0	26
0	2
0	4
0	32
0	17
0	25
0	67
0	19
0	9
0	67
0	4
0	64
0	7
0	9
0	9
0	1
0	1
0	16
0	1
0	1
0	1
0	0
0	0
2	61
0	14
0	16
0	62
0	0
0	0
0	0
0	0
0	0
0	0
2	70
0	49
0	25
0	10
0	18
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	7
0	3
4	7
0	5
0	4
0	3
0	5
0	3
0	3
0	4
0	3
0	4
0	6
0	0
0	3
0	2
1	0
0	0
0	5
0	2
0	2
0	0
0	0
0	52
0	46
0	50
0	54
0	39
0	36
0	52
0	51
0	9
2	9
0	1
0	3
0	25
1	267
0	266
4	446
0	388
0	328
0	88
0	60
0	107
0	175
0	92
0	35
0	38
0	4
0	7
0	9
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	11
1	17
1	0
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	23
4	23
1	21
1	4
1	3
1	10
0	10
0	8
0	20
1	73
0	7
0	56
0	6
0	8
0	20
0	72
0	3
1	3
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	16
1	16
0	7
0	6
0	1
2	1
343	18
2	17
0	17
0	17
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
0	37
0	20
6	38
0	5
0	14
1	5
0	39
0	32
4	52
0	9
0	17
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	156
3	47
0	163
0	24
1	157
0	158
0	49
0	160
0	50
0	146
1	9
0	12
0	0
0	17
3	6
0	0
3	0
0	0
0	0
0	0
0	0
0	13
35	13
0	0
0	1
0	0
1	21
33	21
43	64
0	64
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	64
0	71
0	10
0	13
0	14
0	12
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
25	253
4	251
0	17
0	1
0	3
0	2
0	12
0	4
0	31
3	31
0	4
22	3
0	308
0	267
1	462
6	276
12	488
0	241
0	244
2	190
0	145
0	36
0	276
0	5
0	5
0	5
0	5
0	0
0	0
94	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	110
0	96
0	17
0	0
0	32
0	5
0	20
3	41
0	31
1	7
0	4
1	3
0	0
0	1
0	10
0	92
0	6
0	6
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	2
0	3
0	3
0	8
0	7
0	7
0	8
2	0
1	12
0	207
0	199
0	229
2	218
0	14
0	21
1	196
0	14
0	5
2	1
0	9
1	3
0	47
0	6
1	24
0	7
0	24
0	11
0	1
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	91
0	88
0	15
0	25
0	37
0	10
0	9
0	10
0	7
0	2
0	1
0	7
12	76
2	9
0	78
0	3
0	10
0	76
3	29
0	25
0	0
0	25
0	17
0	25
0	3
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	12
0	14
0	15
0	6
63	16
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	1
2	1
0	15
0	16
0	14
0	6
0	3
0	14
0	6
0	6
0	15
1	56
0	56
0	56
0	31
0	21
0	14
1	14
0	21
0	0
0	0
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	54
0	46
0	42
0	12
0	1
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	16
4	23
0	51
11	64
0	33
0	42
7	29
1	2
1	65
1	16
0	16
0	2
12	12
0	3
0	0
0	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
352	88
0	77
0	1
0	9
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
45	99
0	23
0	37
0	38
0	32
0	22
1	21
0	2
0	35
0	4
0	23
0	17
8	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	31
0	9
0	20
0	28
0	7
0	6
0	27
0	9
0	8
0	4
0	5
0	6
0	3
0	5
0	13
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	444
1	182
7	439
0	77
0	39
1	82
0	44
0	42
1	67
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	24
0	24
0	2
0	2
0	2
0	47
0	45
0	27
2	20
0	12
0	42
0	7
0	18
0	3
91	74
0	65
0	53
0	74
0	39
0	58
38	86
36	39
0	39
0	0
0	60
0	51
0	60
0	2
0	6
0	9
0	46
0	5
0	10
0	0
0	1
0	1
2	2
0	0
0	30
0	26
0	27
0	20
0	7
0	31
0	41
1	34
0	107
0	9
0	122
0	23
0	32
0	2
0	28
0	31
0	113
0	114
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	4
0	0
0	4
0	0
0	2
1	4
0	1
0	4
0	0
0	0
0	0
6	0
0	9
1	6
4	11
0	0
0	0
0	4
0	0
0	27
0	27
0	4
0	4
0	10
0	31
0	12
1	33
0	31
0	1
0	9
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	8
0	5
0	6
29	0
0	0
29	8
0	2
0	7
0	1
0	141
0	156
0	138
0	80
1	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	149
0	339
0	310
0	217
6	413
0	46
0	63
0	27
0	44
0	212
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	22
0	4
0	16
0	18
0	13
0	13
0	14
0	22
0	12
0	0
0	1
0	4
0	0
0	1
0	53
1	43
0	40
0	11
1	40
0	3
0	4
2	6
0	1
0	1
0	43
0	40
0	0
0	0
1055	38
0	0
0	0
0	0
1	0
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	2
0	0
0	2
0	8
0	7
0	7
0	19
0	3
0	16
0	2
0	4
0	2
0	10
0	8
2	8
0	3
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	11
15	0
0	12
0	15
0	15
0	6
0	0
0	6
0	6
0	11
6	65
19	67
0	15
0	15
0	12
0	1
0	1
0	0
0	0
0	0
0	78
0	77
0	9
0	23
0	19
0	67
0	72
0	76
0	3
0	75
0	53
0	11
0	71
0	71
0	10
0	69
0	3
0	7
0	7
0	0
0	1
0	8
0	1
0	0
0	5
0	4
0	2
0	5
0	9
0	14
0	0
11	0
3	593
3	561
0	396
0	150
0	122
0	55
0	37
0	141
1	159
0	48
7	159
0	102
0	72
1	473
0	512
0	4
0	4
0	0
0	4
0	4
1	4
0	1
0	4
0	4
0	0
0	0
0	0
0	0
0	58
0	19
0	25
0	3
5	68
0	37
0	0
0	0
0	0
0	164
47	220
0	5
0	12
0	21
0	6
0	3
0	16
0	10
66	191
0	11
0	10
15	32
0	13
0	8
0	12
0	1
0	0
0	0
0	0
0	1
1	267
0	24
1	338
0	86
0	159
0	28
0	39
0	101
0	202
0	0
0	0
0	0
0	2
0	3
0	4
0	3
0	1
0	0
0	0
5	22
0	22
0	22
0	20
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	10
0	50
28	54
0	42
0	34
2	35
0	28
1	12
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
3	82
0	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	348
0	139
1	122
0	288
3	104
1	2
0	252
0	50
2	186
0	30
0	55
3	316
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	6
0	6
0	9
0	9
0	1
0	3
0	2
0	3
0	5
0	3
4	30
0	14
0	30
0	3
0	3
0	3
0	3
0	0
0	3
0	0
0	0
0	3
1	3
0	3
0	3
15	2
0	2
0	0
0	1224
0	1215
0	1082
0	1220
0	296
0	294
0	1163
0	3
1	269
6	442
0	1092
0	413
0	1
5	627
0	1073
0	716
0	922
0	805
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
19	85
0	63
0	32
0	41
20	0
0	2
13	7
0	6
0	5
0	1
0	1
0	1
0	0
0	1
0	20
0	0
0	3
0	5
0	5
0	0
0	14
0	0
0	8
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	9
0	8
0	8
0	5
0	5
0	0
0	0
0	5
1	2
0	9
0	1
0	1
0	2
0	2
0	1
1	2
0	0
0	0
0	2
3	1
0	1
0	1
0	2
1	44
0	55
7	54
0	5
0	17
0	5
1	20
0	19
1	107
0	29
0	28
0	112
0	109
1	42
0	33
0	39
0	47
0	40
0	13
0	8
0	92
0	78
0	37
0	83
0	37
0	71
0	17
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	76
0	31
0	76
0	76
0	75
8	83
0	1
1	0
0	1
0	0
0	8
0	0
0	17
0	0
0	1
0	9
0	1
0	23
0	25
0	23
0	25
0	1
0	2
0	0
0	0
0	25
0	0
0	42
1	22
0	42
1	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	75
38	75
0	11
0	69
0	7
0	0
0	16
0	2
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	5
3	3
4	0
0	4
0	0
7	0
0	3
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	4
0	4
0	4
0	40
10	42
0	42
0	17
0	22
0	19
0	1
1	1
0	11
0	8
0	5
0	8
0	2
0	0
0	0
0	7
0	0
0	0
63	43
0	6
0	35
0	37
11	3
0	1
0	3
7	75
0	75
0	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	23
0	22
0	4
0	2
0	0
0	8
0	22
0	0
0	0
2	66
0	66
0	45
0	5
0	5
0	1
0	3
0	5
28	13
0	12
0	1
0	0
0	0
0	0
0	0
2	33
0	2
0	29
6	32
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	1
0	13
0	13
0	13
0	13
0	6
0	2
0	0
0	0
0	0
63	59
0	56
0	58
7	53
0	38
1	21
1	14
0	27
0	3
1	31
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
1	2
0	2
0	10
0	13
0	11
0	11
0	12
0	0
0	0
0	0
0	0
0	0
0	6
2	12
0	11
0	1
0	0
2	4
0	2
0	0
1	0
0	4
0	0
22	24
0	5
0	8
0	2
0	21
0	3
0	3
0	1
2	4
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	6
0	4
0	2
1	0
0	2
0	0
0	0
0	69
0	64
0	64
0	4
0	19
0	3
0	66
685	515
0	515
1	447
0	0
0	0
51	15
0	15
1	4
0	0
0	1
0	4
0	1
0	0
0	0
0	0
0	0
0	0
19	4
0	2
0	2
0	0
0	0
0	0
0	0
0	0
2	30
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	9
0	9
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
1	6
0	5
0	0
0	1
0	6
0	5
0	0
0	0
0	0
4	11
0	11
0	3
10	4
0	4
0	2
0	1
1	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	13
0	6
0	3
1	0
1	0
4	124
0	117
0	123
0	51
0	6
0	30
0	66
1	55
0	65
0	48
0	4
0	2
0	2
0	2
0	2
0	28
0	2
0	2
0	2
0	0
0	1
0	5
0	3
9	0
0	0
4	0
0	0
0	0
0	39
149	39
0	1
0	3
0	5
0	5
0	0
0	0
0	2
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
6	0
1	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
56	34
0	3
0	8
0	1
0	4
0	4
0	27
0	34
0	0
0	0
49	15
1	15
0	0
0	0
0	0
0	0
0	0
0	12
4	0
0	48
0	47
1	42
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	181
0	177
0	179
1	178
0	46
0	41
0	38
0	0
0	170
1	134
0	0
1	42
0	1
4	25
0	19
0	23
0	12
0	1
0	20
0	0
0	0
0	0
0	0
92	23
0	7
1	18
0	0
0	0
0	4
0	0
0	0
0	1
0	0
0	0
0	5
0	5
0	1
0	5
0	5
1	150
0	68
3	150
0	150
0	33
1	85
0	10
0	103
0	72
0	104
0	102
0	5
0	49
1	55
0	9
0	13
0	12
0	12
0	12
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	8
0	8
0	0
0	8
0	4
0	3
14	9
0	0
1	0
0	0
0	0
0	0
161	1
1	1
0	0
0	0
31	48
0	16
0	15
0	18
0	3
0	8
0	8
0	40
0	22
0	32
0	0
38	20
6	8
0	8
0	6
0	19
1	0
0	7
3	102
0	40
0	102
0	14
0	6
0	11
0	3
0	10
0	11
0	6
0	6
0	18
0	15
0	20
0	12
0	3
0	0
0	1
0	1
0	2
0	0
0	1
0	14
0	9
0	15
0	1
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	5
0	4
0	5
0	3
0	3
0	5
0	0
0	4
1	0
0	0
0	0
0	0
0	42
0	19
0	10
0	11
0	15
0	5
0	12
0	10
0	4
0	3
0	4
0	7
0	0
0	1
0	6
0	0
0	3
0	18
0	0
0	0
0	13
4	17
0	0
0	0
0	0
0	94
0	95
13	95
0	7
0	2
1	0
9	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
2	41
2	40
0	13
0	41
0	24
0	0
0	9
0	15
0	16
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	18
0	18
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
90	17
0	14
0	5
1	2
0	0
0	0
0	0
0	2
2	2
2	0
0	0
0	0
0	0
2	26
0	3
0	18
0	21
0	5
0	9
0	0
0	65
0	112
0	130
1	113
0	67
0	65
0	15
0	37
0	30
0	13
0	15
0	1
0	4
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	67
2	67
0	37
0	32
5	8
0	36
0	60
0	0
0	0
0	3
5	3
0	0
0	0
2	1
0	0
0	1
0	0
2	79
0	79
0	79
0	1
1	5
0	0
0	2
0	0
0	1
16	12
0	12
0	5
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	2
0	2
0	2
0	12
0	16
0	7
0	1
0	10
0	0
0	18
0	18
0	16
0	7
0	3
0	7
0	5
0	4
0	4
0	0
0	3
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	13
4	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	18
0	15
0	7
0	0
0	0
0	44
0	13
0	41
0	47
0	1
0	4
0	4
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	38
0	3
0	26
0	33
0	12
4	75
0	34
0	33
0	35
0	23
0	75
0	35
1	75
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	8
0	7
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	34
0	0
0	0
0	0
0	0
0	2
0	4
3	4
1	2
0	1
1	0
0	5
2	6
0	1
