gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
AA986860	41.3694190685555	-0.385905696221194	0.293232364525004	0.100018957286631	0.23431936509335
AAMP	862.469145811378	0.385102834515405	0.195140817337217	0.0256586052861527	0.0810134644060252
ABCB6	21.3816353643853	0.308531535876061	0.311473133605823	0.202128233135137	0.377141495464694
ABI2	237.538020968881	-0.0717593258561412	0.166324827072762	0.621958645226369	0.770422286741132
ABL2	491.776032503482	0.180946718184992	0.13773400817107	0.137791589574509	0.292079102057708
ACADL	542.512193986634	-0.464088243739148	0.378300462447397	0.0877790515666513	0.212445797955086
ACBD3	434.249167393915	-0.0101124604440725	0.136275034448011	0.93379633737546	0.959242480342752
ACBD6	108.737960911096	0.0216262588505891	0.206023583037962	0.902339395381247	0.93832453676078
ACKR1	12.3760137083861	-0.695640960000091	0.492750641050073	0.0246198184164292	0.0787327869152647
ACKR3	257.687520034275	1.43219192821628	0.34950472292871	2.44651661835926e-07	3.9018803503063e-06
ACMSD	5.52559268526556	0.246498137018841	0.452033016521853	0.365505162420899	0.564830337952297
ACSL3	174.580916440175	-1.47184809918189	0.222896048870589	1.04313141974078e-13	6.17931183884539e-12
ACTR1B	663.160375259634	0.160697315538598	0.193025661280838	0.331615884083353	0.52820763098552
ACTR3	914.825910375038	0.051640405450322	0.160783402160931	0.714842522747148	0.830311949857565
ADAM23	147.917571391983	-0.670800627207749	0.35499272460006	0.0133180041502422	0.0497525440327366
ADAMTS4	39.1826949286087	-3.40319169034197	0.73880063375191	1.01912277660039e-07	1.81112676298698e-06
ADCK3	757.480427779067	1.68763179140187	0.215909993935856	9.44538359222271e-18	9.79171432393754e-16
ADCY10	17.8060272671187	0.126087264396547	0.36337721998144	0.624884314567365	0.770422286741132
ADHFE1	314.584811711195	0.996952686818387	0.308670081101203	8.56331690536945e-05	0.000724677974848952
ADIPOR1	1274.05784130742	0.98544775119172	0.228171481212494	1.41153784204162e-06	2.01833686839054e-05
ADORA1	62.6780726099345	-0.17112043426787	0.264032613845853	0.425154857958357	0.623836671542969
ADSS	512.491536664522	0.1861653003899	0.167537557115518	0.20160229632597	0.3771327167361
AFF3	51.0468323419711	-1.10844349381341	0.27364927187386	1.90652309251169e-06	2.63523858564949e-05
AGAP1	1092.75623285778	0.365284607449411	0.186608429863756	0.0273620901630869	0.0849746462569738
AGFG1	784.11897469306	0.012975323994468	0.145494220844464	0.920050183699694	0.949827741512381
AHCTF1	1284.61981873894	0.472350802831141	0.120612986163937	5.21240314942258e-05	0.000466491332221704
AI597479	192.803995403994	0.429471562475557	0.199289701646268	0.0155001744371332	0.05597261120513
AI607873	126.853089411243	-0.0397572769478557	0.263148754292025	0.852727275395721	0.912117567147272
AIDA	183.752993191746	0.0709026574289928	0.18272228996981	0.654434846217647	0.791169627224488
AIM2	21.1397136305869	-0.238706123207289	0.31493963795983	0.324469317201693	0.52015442087488
AKR1CL	9.99733378182961	-2.29103834353114	0.927031352731983	9.16168682502465e-05	0.000764908618142998
AKT3	221.189199527185	-0.25683161794296	0.203298284401473	0.140023285960914	0.295235538534537
ALDH9A1	506.144114623371	-0.0984573026874408	0.151704612836356	0.460637667210223	0.655644459965124
ALS2	184.786949950564	-0.415302018991355	0.19945703515541	0.0189271527493791	0.0643316339350482
ALS2CR12	7.45337159075138	-0.451252556780303	0.565144065959898	0.124201462776489	0.270589526609373
ALYREF2	12.6442438341793	0.792357074379366	0.388182643473597	0.00566930477243699	0.0251864185680523
ANGEL2	308.74702707304	0.333806948490801	0.149622733982832	0.0143007127859183	0.0526333926203621
ANGPTL1	7.43588779773282	-0.14175182958029	0.408018063044805	0.5937589934002	0.755251725756491
ANKRD23	23.4701391082711	0.860164706332958	0.355295077041993	0.00178430527827006	0.00973542002705243
ANKRD39	55.4210193425438	0.220512186455424	0.212688345392978	0.221392120784503	0.404127602718998
ANKRD44	170.982302757794	-0.543547386313032	0.192464811604583	0.00208878052591741	0.0112001852337986
ANKZF1	221.168109100732	0.522249938334914	0.238713303380429	0.0118785705916489	0.0454099875732156
AOX1	186.9795579471	0.137218608451641	0.270966962705715	0.530279069723067	0.71067241893455
AOX3	38.3812721364385	-1.33983722201697	0.659750503157232	0.000729708131342799	0.00453878457695221
AP1S3	26.0969597066268	-0.399649048123051	0.313496772495441	0.103021881754973	0.237772209467877
ARFGEF1	1608.33162374428	0.423348161380654	0.136208568965292	0.00103329184382984	0.00615031126183886
ARHGAP30	11.9936015135187	-0.161336365764974	0.426495206669163	0.546403475731731	0.723882772960887
ARHGEF4	28.4715039329336	-0.783523482997353	0.34432020870635	0.00364339444138987	0.0171033308871283
ARID5A	393.845117930083	0.484493715124166	0.255950236330507	0.0254700373526038	0.0806227136555703
ARL4C	157.192467177327	-0.439195583736153	0.301324373148934	0.0677075318261939	0.173840310631789
ARL8A	133.818268771427	0.0520243733309093	0.215122160783915	0.775778958555525	0.866689615669214
ARMC9	60.5554109467812	-0.272806923692472	0.278851264774071	0.223612335812319	0.40550108709989
ARPC2	582.706055991199	0.115548654195565	0.190268686494607	0.480345076009439	0.671234693342535
ARPC5	977.094007947888	0.284178323892966	0.225088440193414	0.135078693849757	0.287736121830647
ASB1	66.9669008100019	-0.218397286831078	0.229662761946473	0.256175821527419	0.444466836792343
ASNSD1	64.0661562674323	0.882022153642767	0.29114713148418	0.000312601498154403	0.00224783967459005
ASPM	91.1735589920778	-2.47183694931573	0.415548056194016	1.14946108630139e-10	3.48763314965591e-09
ATF3	35.3644360700506	-1.36376780482982	0.437883477927631	1.95827762020505e-05	0.00020300811329459
ATF6	786.625791129296	0.280163458059312	0.176918303324616	0.0707224841283813	0.178013455666727
ATG16L1	380.122242817048	0.108917014929953	0.157059807854094	0.428813946330603	0.626844358678343
ATG4B	290.141486790955	0.221072914746865	0.1952599837749	0.186834462627088	0.357944763138028
ATG9A	274.830338542861	0.664962125031896	0.169877942381435	3.53939505677936e-05	0.000331053191776957
ATIC	367.436639980175	-0.0835567512592536	0.19906673669339	0.624479707471263	0.770422286741132
ATP1A2	893.937411203917	-0.0157406057258876	0.304057871606064	0.946787989998473	0.966998571065764
ATP1B1	118.584303615675	-3.07522872263627	0.321090026310382	1.15811092033954e-22	2.05812854986055e-20
ATP2B4	437.216508345992	-0.531927352426224	0.197548832431754	0.00312575810662688	0.0157426845532139
ATP6V1H	624.837202917501	0.033595405839701	0.191320952471908	0.8389314519648	0.902794745885996
B230216N24RIK	41.2730287954832	-0.118432929673122	0.316560929810537	0.624187448733558	0.770422286741132
B230369F24RIK	16.2211431569024	0.230866712123291	0.320546086183261	0.345329499629572	0.541727487439076
B3GALT2	321.574545220301	-0.24380817689754	0.279477621716526	0.276683499862989	0.467020724327759
B3GAT2	35.0634652395579	0.00369583521123885	0.281533595395236	0.986869297583669	0.994340432905025
B3GNT7	8.62438858400147	-0.174321055012098	0.515767205719834	0.505038636322859	0.691163986342834
B4GALT3	117.845786842537	-0.0748960264299125	0.195608666808572	0.656092144209529	0.79163785392498
BAG2	124.515782972895	0.0707082392552514	0.213909460892911	0.697110507378567	0.82277558935383
BARD1	34.0616330442452	-1.44665766962618	0.663548504081933	0.000381389191517661	0.0026804980465987
BATF3	7.30141809597785	0.273620366756377	0.436328138348051	0.317185061613124	0.514566781117754
BC003331	874.170451263719	1.13480809025162	0.239661443554152	6.97828063534585e-08	1.27661486917209e-06
BC026585	55.232489408226	0.0517806469786799	0.209597736132213	0.771987321715456	0.866117463582505
BC034090	75.691370150558	0.199087731494741	0.25172093972561	0.336082139269717	0.53191626113426
BC055308	11.1784375794063	-0.129218259877102	0.370213887028703	0.618620688849217	0.770422286741132
BC055324	38.0583735035932	-0.547026834897159	0.300783330707005	0.0247648652157969	0.0788302086874746
BCL2	127.240092016482	-1.15696686167496	0.281226816464015	1.03660007051627e-06	1.53515534252648e-05
BCS1L	95.4277251508986	0.0759760863616832	0.210711844834308	0.671796004168769	0.800492556691522
BEND6	8.21490634408541	0.44504739540988	0.450415794764243	0.119420209280356	0.263402021887878
BIVM	133.435804149107	0.497543545702371	0.220711680567979	0.0106980363298562	0.0419821993512336
BLZF1	201.064596516109	-0.104884508353515	0.155144511732068	0.441107934161277	0.639461499236623
BMPR2	1028.17409807552	-0.283584307633378	0.175111519946246	0.0651526588870134	0.16815333538474
BOK	39.6817675336568	-0.183903030442013	0.298164076854775	0.431142888630838	0.628771106045442
BOLL	9.46540350062011	0.527816650067092	0.41282812813958	0.0626982635135151	0.16420345223329
BPNT1	563.369145911703	0.436870782377784	0.255108001262957	0.041756343008499	0.119772610343242
BRINP3	6.64073521294389	-0.760382690092249	0.716506837931243	0.0278121608431994	0.0858519307417868
BROX	323.932740020862	0.36208045694853	0.180981448187182	0.0247770189684908	0.0788302086874746
BTG2	218.669502370293	0.0239341942871462	0.202912559162788	0.890569753698145	0.931863976032138
BZW1	1437.52611127142	0.149779605864953	0.191127441119944	0.361432272281263	0.560625619348992
C130036L24RIK	22.2175683181922	0.0736252736336351	0.340235053710855	0.768828202553179	0.864109808687714
C130074G19RIK	465.524902567567	-0.182406716412529	0.165819711537299	0.20652348055049	0.383455537022104
C430014B12RIK	4.49377269590725	0.036679205604938	0.423754186364791	0.889579230755618	0.931863976032138
C530043A13RIK	52.9262895919905	-2.57048531574933	1.67811316819628	0.00038690626018301	0.0027039965599307
CAB39	1172.8642362275	0.376273193510871	0.19893186189682	0.0314700167842646	0.095021118639867
CACNA1E	16.6859766512159	-0.10445949807217	0.441135703813372	0.693737512457232	0.820351202943724
CACNA1S	65.0169008703828	0.742696249931142	1.11195017600277	0.0274888989492974	0.085065149982403
CACYBP	266.638874638079	-0.0476525340479926	0.215030163916325	0.794133152112501	0.877832529569142
CADM3	44.636235817826	-0.0595329739852646	0.28452326339119	0.7923730960969	0.877665722469327
CAMK1G	7.54342100130414	-1.20911280808708	0.846303366149045	0.00426706220982296	0.0196600940334065
CAMSAP2	662.108227024967	0.139961138932615	0.157506794506733	0.309622356250205	0.508140120283977
CAPN10	88.6487544230596	-0.0309555814961065	0.199649035629026	0.85678261668172	0.914097405790789
CAPN2	567.616398008861	-0.43368896755994	0.216920513693702	0.0223421416950729	0.0739192134805072
CAPN8	39.8656267655984	-0.490169897223838	0.600636194415869	0.101794213664369	0.237247916596884
CARF	105.348397375017	-0.0835443796439989	0.186935234043477	0.604967460873023	0.760949971007119
CASP8	314.06795216037	0.206234697264369	0.169485284817472	0.162114095172831	0.323188997427888
CASQ1	104.73545272338	0.0405770774086344	0.402730026085894	0.877547811871196	0.924360269236043
CCDC115	108.906386367974	-0.0544457517396882	0.231231730780104	0.778791824718776	0.868894197264715
CCDC181	61.719228207366	0.307057574875686	0.260097374420711	0.15065150356975	0.311333805725295
CCDC93	315.390454787434	0.208552975712099	0.14539633828711	0.104667454721864	0.240677104757854
CCNT2	759.485493904549	-0.013877606496992	0.151632568773581	0.9176705885519	0.948157983520401
CCNYL1	49.8204916841652	-0.240698517001018	0.250063882187006	0.243101949200685	0.426542771235052
CD244	22.1186407111954	0.0411591156494054	0.32697064568028	0.866904247429161	0.916279231536081
CD247	9.08861218170241	-0.156379383400892	0.393534240829734	0.554360032030346	0.728219514092661
CD28	22.0722701594846	0.807618257175354	0.38325002094387	0.00461461589018058	0.0210277735069035
CD34	419.798311860595	-0.898498343236701	0.295318122086804	0.000274521775017109	0.00199710577848704
CD46	49.9633034359945	-0.0203956481536451	0.266852149617463	0.924894859616072	0.953340555921223
CD48	26.3123889646886	-0.0695073932140013	0.336275348686026	0.78023685569623	0.86943825596505
CD55	415.780185690575	0.724870915211068	0.192060884739972	5.04598363613748e-05	0.000454869829228625
CD84	70.453015853054	-0.50424112735123	0.3296968797777	0.0485530899829901	0.134222319864088
CDC42BPA	642.628281909882	-0.266371283482874	0.161279514702446	0.0617579759877494	0.162082114195697
CDC73	553.623892807588	-0.0350085001683089	0.132134233429652	0.7670498081818	0.864109808687714
CDH19	66.8655242495303	-0.148912885492906	0.286633646899631	0.512606505826009	0.697042589429791
CDK18	207.411799222227	0.145444807231458	0.174133315602501	0.335298615468283	0.531366990749569
CENPF	176.42187462362	-3.1014059152962	0.369363868973118	4.87691150349558e-18	5.51534355486227e-16
CENPL	20.7284808054091	-0.523351660988378	0.348038214200307	0.04715512844447	0.131822426482968
CEP170	342.787231832191	-0.585791761986603	0.190371509438283	0.000878445925465358	0.00535679770234758
CEP350	1489.05708470424	0.228709891871196	0.141800734085235	0.0698287448103318	0.177279507232761
CFAP126	9.03386152640455	-0.086066719616592	0.376131475140364	0.740792042498065	0.844679469172862
CFAP45	9.75569427526413	-0.247760339975941	0.389857895610839	0.352912555714253	0.550154410161066
CFH	179.939182328885	-0.0407646565115445	0.324546896672393	0.867666346261659	0.916279231536081
CFLAR	971.229756546632	0.175002480723759	0.119366040242561	0.101704268016165	0.237247916596884
CHIL1	185.192541185037	-4.25572948738619	0.555478298162292	2.39607128795833e-16	2.12908048730012e-14
CHML	146.500840274576	-0.305249244710778	0.211269087095211	0.0917788268473306	0.218535397050037
CHPF	162.401704135248	0.0729379067207865	0.271416816266483	0.739023512622288	0.844679469172862
CHST10	5.93795234510298	-0.150038590856869	0.466078699845172	0.572280009479355	0.743127694981542
CLASP1	575.673208002568	-0.179346631011356	0.193899608998631	0.280447322910907	0.472732343768521
CLK1	1236.31303654009	0.179346772580843	0.209741943698798	0.313614869352628	0.511990679100615
CNIH3	4.79049240171603	-0.438343478178192	0.522243899623467	0.131766869107216	0.282617215809271
CNIH4	150.453117822302	-0.0646861688304632	0.216208913394659	0.724234148230825	0.836534150788437
CNNM3	228.339063798384	0.388822919692541	0.190259468156337	0.0215861194488832	0.0721858403075558
CNNM4	117.128507101007	0.0772561651545272	0.256568533668401	0.713113509103148	0.829077761985343
CNOT11	152.473337225656	0.443882307546085	0.190644000773984	0.00979135474471254	0.0391654189788502
CNPPD1	394.815656291845	0.878154057909321	0.235523021296864	3.00043194797545e-05	0.000291604479943864
CNST	356.484266603021	0.481131921513431	0.210663434960348	0.0102748998543287	0.0408369821686419
CNTN2	19.4753450507523	-0.436987045298202	0.779614671104173	0.12090389512493	0.265263572372863
COA5	675.751440351766	0.517603943724171	0.19482360105288	0.00355929425365851	0.016835597154187
COL3A1	17446.9398653816	-0.90562889270469	0.501813630316948	0.00522470209482108	0.023379602179703
COL4A3	18.0137098172221	-0.117221928267421	0.334694628728522	0.637692227007585	0.776972703621387
COL4A4	22.8843460862319	-0.0990793103106871	0.299303781896629	0.671645668002335	0.800492556691522
COL5A2	1551.51625240253	-1.15893616587942	0.434728448396407	0.000205211489856565	0.0015856092756619
COL6A3	1893.3104305504	-1.04979340105979	0.337331171070214	9.12473003112918e-05	0.000764908618142998
COL9A1	1218.76580217314	-1.48934067747927	0.352065843884959	1.09277090580312e-07	1.86220137920421e-06
COLGALT2	65.8535364864475	-0.217736784974141	0.250504655506629	0.291193701620674	0.483638137271185
COPA	2981.51595341741	-0.273520243102431	0.171445176715805	0.0694192489471988	0.176600297935205
COPS5	265.788113298798	-0.0041960523520148	0.147408525058892	0.974418332524801	0.987114336857371
COPS7B	85.8307897481375	0.0543900234206909	0.190203422687637	0.740598166348194	0.844679469172862
COPS8	234.801168195719	0.0716517339809658	0.166936935507413	0.623643935529691	0.770422286741132
COQ10B	192.271688635	0.545100614278754	0.21007520665777	0.00398400498976605	0.0185621805515692
COX5B	467.12789878557	0.422973512466916	0.278070415473219	0.0630212703692046	0.164702647771619
CPA6	11.0133598294929	-0.0805998470459355	0.434524533662177	0.760839484762792	0.858878692418251
CR1L	529.629637050585	0.423924114893625	0.183562629293746	0.0105884266152985	0.0418158816172424
CR2	15.7350561423459	-0.0446204470860372	0.353033083696694	0.860711948547244	0.915932988873201
CREB1	670.442787274039	0.166298105086487	0.125904469250662	0.13817147395617	0.292321961907271
CREG1	280.618261699309	0.812480912317689	0.320759800563463	0.00173686891401995	0.00951834770502561
CREG2	4.44989401421045	0.0937178501017271	0.477377275253878	0.719992703193398	0.833958028652316
CRISPLD1	98.8580736842118	-0.124661829069766	0.345437899095704	0.621760584559407	0.770422286741132
CSPP1	414.014535677348	-0.00744667494669343	0.143381402720766	0.953449708787173	0.972206096501019
CSRP1	1888.44208817586	-0.20316095880998	0.23882090580674	0.306087888130101	0.503003081682756
CTDSP1	348.138750342917	0.250050639207248	0.20443785905616	0.152431512309038	0.314145998050844
CTSE	8.07878996128535	0.203760735848689	0.460802560535648	0.449458011139081	0.645641761959604
CUL3	1189.86741493533	0.797250278749227	0.182136027386088	3.06113805343233e-06	3.9258306582163e-05
CXCR4	79.4878272462895	-0.0146548522287234	0.22880977402854	0.939257019449416	0.961675499749031
CYB5R1	272.439989938794	0.468155397855109	0.199984497905065	0.00910427188643438	0.0370121379958313
CYP20A1	199.381674070735	-0.0910699827196989	0.204915568691112	0.602704628989408	0.760949971007119
CYP27A1	65.1533473522386	0.70249157395027	0.250587692662772	0.0013898597334104	0.00788750419387275
D130019J16RIK	107.522767359607	-0.00249483032750917	0.326783792464164	0.991890583513107	0.994340432905025
D1ERTD622E	178.105898102141	0.166935441784995	0.173863920722046	0.267937834723911	0.456889276322798
D230017M19RIK	29.8131307391864	-0.0975625889313602	0.28987710708052	0.670082663641209	0.800492556691522
D2HGDH	92.2774637270701	0.249344737761876	0.206022727212222	0.156287645741342	0.318724313610212
D430013B06RIK	22.8311807627662	-0.00314940044068101	0.313621543762537	0.989535067737872	0.994340432905025
D430040D24RIK	13.9436503927094	-0.330019202071097	0.411817955129496	0.228177407449917	0.410191755589156
D530049I02RIK	3.90354282273465	-1.5144438599605	1.43770257889038	0.00351616648008396	0.0168235042354786
D630008O14RIK	7.09706372435898	-0.220076257432175	0.537190544788737	0.403954034699946	0.605912755687842
D630036G22RIK	461.752701985737	0.962258335678051	0.227564571611873	2.4303660363206e-06	3.18250036756087e-05
D730003I15RIK	23.1905126605984	-0.0657967923842293	0.310597832754715	0.782990481408826	0.871234489152576
DARS	625.584590792331	0.116404383428027	0.197648170355991	0.491763692280197	0.678972289896298
DARS2	114.95858463735	0.0958788678876854	0.190452126479552	0.558960238420254	0.731943722731364
DBI	2277.13480178479	-0.183584847212961	0.232707688050371	0.344722280249972	0.541457723018895
DCAF6	764.694946940409	0.921350842904166	0.132341570074244	5.36957179853393e-13	2.78322804890676e-11
DCAF8	1360.54938038703	0.516388880981421	0.158929210733399	0.000577134366688037	0.00375666284098971
DDR2	588.31502823425	-0.124895520496963	0.213718624483066	0.49042184975122	0.678972289896298
DDX18	114.835928198923	-0.221148253451374	0.193404600407977	0.183015413586046	0.3513444050942
DDX59	48.0034737485049	0.0756949549149052	0.27096961618976	0.729231028667293	0.837958446244827
DEDD	58.0877907712446	0.362997084471331	0.237301257262824	0.0704874930597367	0.177862964231871
DEGS1	413.811895595331	0.305641297050368	0.27879158508733	0.173799713422242	0.339253355668839
DENND1B	940.9220082713	1.0533177700107	0.192655689109759	2.83559466936111e-09	7.05495953737043e-08
DES	179.269723490071	-0.138585145202644	0.24203513265146	0.489760704001214	0.678972289896298
DESI2	366.064584830453	0.446345463222763	0.163528689283671	0.00324474332821247	0.0160815167342482
DGKD	735.405463791338	0.169923319882308	0.185616391684193	0.287713918240421	0.480424314484676
DHX9	975.629708173125	-0.575109989658792	0.179761839689423	0.000607232708452991	0.00387383327854113
DIEXF	153.456369043865	0.108249528689881	0.175068860265118	0.47639624392072	0.670704754134694
DIS3L2	202.204831753631	-0.245285823379888	0.203864611587466	0.159186536225882	0.320228988780281
DISP1	40.4927453677568	-0.797453048775709	0.299226308477878	0.00133809790654701	0.0077064527580763
DNAH7B	33.0055170163987	-0.650124729217907	0.356768837261229	0.016467599184076	0.0585305525285443
DNAH7C	4.06805303483776	-0.137979402499558	0.484966445976487	0.599669226314451	0.760436817059304
DNAJB2	208.339464458963	0.217655934139296	0.189065533316599	0.181135927882328	0.350440271050725
DNM3	128.472594326346	-0.501363557074486	0.250422104271872	0.0192094181246598	0.0651131230165581
DNM3OS	77.9075345626804	-1.01899832630161	0.292770445037532	3.17169874542611e-05	0.000305859941031789
DNPEP	362.183399482155	0.167198604021373	0.225612567043374	0.377299882881408	0.5773198699932
DOCK10	326.482123055675	-0.220670829110136	0.162448525208585	0.120854040251032	0.265263572372863
DPP10	15.3817905827409	2.72494158810216	0.441719678897545	4.94448533266452e-11	1.57716403944478e-09
DPT	496.665932148932	-0.207785667146238	0.304572894233601	0.380617449455612	0.58096700260464
DSEL	208.748464131804	-0.968514908801794	0.262554332809715	2.0466825092154e-05	0.000208694511595406
DST	380.794970153562	0.236461279492808	0.170766462584236	0.112693216115845	0.253508789960417
DSTYK	368.090350121898	0.0771613639525553	0.163347153068437	0.589725384616229	0.753174496131618
DTL	98.707929970238	-2.89770766961721	0.548972545662504	6.27935416934188e-09	1.42027574302933e-07
DTYMK	132.239980925594	-0.714420843832052	0.226709812297166	0.00046891754438399	0.00318761434542996
DUSP10	28.5732960102001	-0.662551591369148	0.351944749485467	0.0139908812914292	0.0517995724004105
DUSP12	59.4703201507824	0.477112247900196	0.230220518110354	0.0172951103376722	0.0600824378787231
DUSP23	23.5413305319096	0.320579786800941	0.290067094451726	0.165722287892669	0.32775600339981
DUSP27	5.07970903912466	-0.298311100427363	0.640892524237233	0.257919230877015	0.445627115570843
DUSP28	40.8748847133002	0.637437733018636	0.290082929010981	0.00815073454227312	0.0339945576597938
DYRK3	63.3981363397886	0.924176445180153	0.270473635284951	7.0944274913393e-05	0.000625919702072772
