CellID,X_centroid,Y_centroid,sampleid,phenotype
94,2535.373634377276,101.7334304442826,sample1,CD16/CD14
95,181.59555984555985,103.29826254826254,sample1,MDSC
96,1870.2136752136755,104.01139601139602,sample1,CD4+ Tcells
98,2318.468253968254,105.44104308390024,sample1,CD4+ Tcells
99,292.6138211382114,108.3048780487805,sample1,CD16/CD14
100,1988.482869379015,107.7762312633833,sample1,MDSC
101,2206.3463751438435,106.283084004603,sample1,MDSC
102,1237.0693909020818,108.473400154202,sample1,MDSC
103,1073.6489898989898,111.79545454545456,sample1,MDSC
104,2423.897435897436,111.57435897435896,sample1,MDSC
105,850.2968980797637,113.54726735598229,sample1,MDSC
106,1387.477551020408,113.27288629737608,sample1,MDSC
107,800.8796641791045,116.93097014925372,sample1,MDSC
108,681.9540775930325,117.60965954077594,sample1,Treg
109,1525.5,118.74436090225564,sample1,MDSC
110,1927.4132712456344,118.58090803259604,sample1,MDSC
111,2152.62786259542,118.13931297709924,sample1,MDSC
112,983.6844036697248,123.3565749235474,sample1,MDSC
113,1173.504519309778,121.31635168447,sample1,MDSC
115,934.3743842364532,124.84729064039408,sample1,CD16/CD14
116,1958.1344537815123,123.81632653061224,sample1,MDSC
117,2368.6348494554773,125.44778987828316,sample1,MDSC
118,366.397341211226,128.84047267355982,sample1,MDSC
119,2129.1717325227964,129.3951367781155,sample1,MDSC
120,626.4503311258278,132.63245033112582,sample1,MDSC
121,125.45412130637636,135.63763608087092,sample1,MDSC
122,865.3948087431694,138.5806010928962,sample1,CD4+ Tcells
123,2489.83133640553,139.07004608294932,sample1,MDSC
124,1972.9076655052263,141.3170731707317,sample1,MDSC
125,2063.815138282387,143.55458515283843,sample1,Treg
126,819.6849615806806,142.62129527991218,sample1,CD16/CD14
127,1515.2438095238094,141.08,sample1,MDSC
128,2525.2098901098902,142.26593406593406,sample1,CD16/CD14
129,508.6169230769231,146.0415384615385,sample1,MDSC
131,238.4671140939597,147.01208053691275,sample1,MDSC
132,331.3666666666667,148.44666666666666,sample1,MDSC
133,437.12320328542097,149.06913073237507,sample1,MDSC
134,1019.6732909379969,149.37201907790143,sample1,Macrophages
136,1201.854862119013,150.06966618287373,sample1,MDSC
137,1944.2153667054715,150.837019790454,sample1,CD4+ Tcells
138,2031.3869479235327,150.7027027027027,sample1,CD16/CD14
139,2560.7577464788733,151.18309859154928,sample1,MDSC
140,729.3357025697102,153.16566429743028,sample1,MDSC
141,1139.1400921658983,153.78064516129032,sample1,MDSC
142,1911.5047923322684,154.346112886049,sample1,CD4+ Tcells
143,2265.328530259366,155.09029779058596,sample1,CD4+ Tcells
144,377.72282217422605,159.01367890568756,sample1,MDSC
145,1785.3556618819778,161.20015948963317,sample1,CD4+ Tcells
146,1882.912162162162,160.34652509652508,sample1,CD4+ Tcells
147,202.3640054127199,165.90933694181325,sample1,MDSC
148,836.7237569060774,162.7403314917127,sample1,CD16/CD14
149,1339.0358350236647,162.4313725490196,sample1,MDSC
150,2428.976498237368,167.68507638072856,sample1,MDSC
151,530.342050209205,167.74163179916317,sample1,MDSC
152,1468.4814060112074,169.82628629648497,sample1,CD16/CD14
153,2228.1375404530745,167.53074433656957,sample1,CD4+ Tcells
154,2137.5774834437084,170.8092715231788,sample1,MDSC
155,935.299290780142,174.2609929078014,sample1,MDSC
157,2361.911229135053,172.53869499241276,sample1,Macrophages
158,301.4623044096728,174.68563300142247,sample1,CD4+ Tcells
159,998.059633027523,174.2691131498471,sample1,MDSC
160,1921.8292682926829,174.8311444652908,sample1,MDSC
161,2498.861563517916,176.7654723127036,sample1,CD16/CD14
162,888.6322957198444,179.36770428015564,sample1,MDSC
163,2470.395812562313,180.9361914257228,sample1,MDSC
165,23.83196159122085,186.9307270233196,sample1,CD16/CD14
166,269.3769123783032,186.9304589707928,sample1,CD16/CD14
167,1751.8101419878296,185.33225152129816,sample1,CD4+ Tcells
168,2523.4215552523874,186.9699863574352,sample1,MDSC
169,488.42533333333336,188.648,sample1,CD16/CD14
170,2553.679028132992,191.1304347826087,sample1,CD16/CD14
171,1815.9021512838303,186.08952116585704,sample1,CD16/CD14
172,2212.538994800693,189.7556325823224,sample1,MDSC
173,102.75302663438256,192.3450363196126,sample1,CD16/CD14
174,136.17094017094018,193.2726495726496,sample1,MDSC
175,965.3919259882254,191.0857863751052,sample1,CD4+ Tcells
176,1075.161,193.092,sample1,MDSC
177,1137.1883680555557,191.8203125,sample1,CD4+ Tcells
178,2236.6071428571427,194.66137566137567,sample1,CD4+ Tcells
180,515.8588850174216,195.609756097561,sample1,CD16/CD14
181,575.0219160926738,196.8553537883532,sample1,MDSC
182,1274.2312925170068,197.5360544217687,sample1,MDSC
183,1488.8269065981149,198.10282776349607,sample1,CD16/CD14
184,454.9186795491144,200.1731078904992,sample1,MDSC
185,1215.2469135802469,198.14814814814807,sample1,MDSC
186,2263.938775510204,195.6902761104442,sample1,CD4+ Tcells
187,2492.781981981982,200.3045045045045,sample1,MDSC
188,927.6523569023568,200.93350168350167,sample1,CD4+ Tcells
189,1612.1673819742489,203.91487839771105,sample1,MDSC
190,2170.945243945244,207.61319761319763,sample1,CD4+ Tcells
191,2415.8579365079363,205.1984126984127,sample1,MDSC
192,222.82573860791183,206.4421632448673,sample1,CD16/CD14
193,1355.1626666666666,207.632,sample1,Vimentin+ cells
194,2450.4375,207.366512345679,sample1,CD16/CD14
195,361.8577648766328,209.7271407837445,sample1,CD4+ Tcells
196,1875.772653721683,213.165857605178,sample1,Macrophages
197,88.13648293963254,214.2755905511811,sample1,CD16/CD14
198,2362.9094898518924,214.0274273176084,sample1,MDSC
199,2525.754491017964,212.69161676646704,sample1,MDSC
200,1090.3211325966852,216.54834254143643,sample1,MDSC
201,8.726694915254237,218.47669491525423,sample1,CD16/CD14
202,434.04017857142856,218.6116071428572,sample1,MDSC
203,751.625,219.9069634703196,sample1,MDSC
204,1160.0441323971916,220.51153460381144,sample1,MDSC
205,1487.9221789883268,220.55642023346303,sample1,Macrophages
206,1919.1385493072528,221.6356968215159,sample1,CD4+ Tcells
207,2249.7492753623187,221.4536231884058,sample1,MDSC
208,1332.496551724138,221.88620689655173,sample1,Vimentin+ cells
209,1628.546689303905,224.6451612903226,sample1,MDSC
210,2491.941678520626,221.6045519203414,sample1,MDSC
211,1994.4212962962963,225.4398148148148,sample1,CD16/CD14
212,2019.5217391304348,229.5,sample1,CD16/CD14
213,44.62837837837838,229.86824324324328,sample1,Treg
214,1562.5889370932755,229.39696312364424,sample1,CD16/CD14
215,869.8416988416989,232.45173745173744,sample1,MDSC
217,894.2378190255221,234.06844547563804,sample1,MDSC
218,974.2372488408035,234.95208655332303,sample1,CD16/CD14
219,2552.747673216132,228.7352637021717,sample1,CD16/CD14
220,75.2360248447205,237.2748447204969,sample1,MDSC
221,2449.755719557196,239.939483394834,sample1,MDSC
222,1686.5004642525537,239.6053853296193,sample1,Treg
223,2235.4669811320755,241.5754716981132,sample1,CD4+ Tcells
224,1616.7098321342926,241.4748201438849,sample1,MDSC
225,2168.868187579214,242.45880861850443,sample1,MDSC
226,2299.456647398844,243.1404624277457,sample1,MDSC
228,18.55446355446356,249.84520884520884,sample1,CD16/CD14
229,1548.0716510903426,249.61993769470405,sample1,CD16/CD14
230,2198.875117370892,247.3258215962441,sample1,CD4+ Tcells
231,327.1054994388328,250.9365881032548,sample1,MDSC
232,853.3909465020577,250.45576131687244,sample1,MDSC
233,452.0549828178694,253.32646048109964,sample1,MDSC
234,1001.23487544484,252.92170818505332,sample1,CD16/CD14
236,2540.0150289017342,255.86705202312132,sample1,MDSC
237,1085.0511489992589,258.1134173461824,sample1,Macrophages
238,2024.215739484396,257.03663500678425,sample1,CD16/CD14
239,287.7018927444795,260.9227129337539,sample1,MDSC
241,2333.4588744588746,259.35714285714283,sample1,Macrophages
242,1222.628902765388,261.73238180196256,sample1,Vimentin+ cells
243,1460.9209240337627,265.48645046645936,sample1,Vimentin+ cells
244,2151.405498281787,265.26116838487974,sample1,CD4+ Tcells
245,2239.675675675676,266.6238738738739,sample1,MDSC
246,965.6098562628335,268.14681724846,sample1,MDSC
247,2212.092929292929,270.3979797979798,sample1,CD4+ Tcells
248,2495.5043341213554,266.87391646966114,sample1,MDSC
249,2175.9485570890843,269.7703889585947,sample1,CD4+ Tcells
250,2418.8807106598983,270.44162436548226,sample1,MDSC
251,2289.544575725027,271.38345864661653,sample1,CD4+ Tcells
252,1290.612929623568,280.2962356792144,sample1,Unclassified
253,2379.2631578947367,277.6675020885547,sample1,MDSC
254,848.7566765578636,278.7418397626113,sample1,MDSC
255,2470.485795454545,278.7698863636364,sample1,MDSC
256,802.7290322580645,282.5032258064516,sample1,CD16/CD14
257,1011.3249027237354,281.1906614785992,sample1,CD16/CD14
258,1055.2768240343348,281.92918454935625,sample1,CD16/CD14
259,1696.4247598719317,281.5635005336179,sample1,MDSC
260,388.6429232192414,283.80018501387605,sample1,CD16/CD14
261,1551.4923976608188,282.9894736842105,sample1,MDSC
262,272.48802395209583,283.6422155688623,sample1,MDSC
263,1353.7311912225705,283.6880877742947,sample1,CK+
264,774.8636734693878,288.5477551020408,sample1,Treg
265,1388.716098334655,289.6510705789056,sample1,CK+
266,2195.8611987381705,288.6813880126183,sample1,CD4+ Tcells
267,1317.585346843336,286.5900233826968,sample1,CK+
268,2031.10691318328,289.7853697749196,sample1,CD4+ Tcells
269,2111.878158844765,292.62996389891697,sample1,CD4+ Tcells
270,2225.710306406685,289.18105849582173,sample1,MDSC
271,224.34139402560456,291.90896159317214,sample1,CD4+ Tcells
272,1997.0723860589808,292.60455764075067,sample1,MDSC
273,2160.3986083499008,292.50497017892644,sample1,CD4+ Tcells
274,1950.730077120823,296.75835475578407,sample1,MDSC
275,861.5981182795699,298.4139784946237,sample1,MDSC
276,1087.1068702290077,299.6293469041561,sample1,Vimentin+ cells
277,1262.219895287958,302.16230366492147,sample1,CK+
278,1411.617067833698,302.73304157549234,sample1,CK+
279,1671.8003731343283,299.66231343283584,sample1,CD16/CD14
280,1894.5940860215053,300.0600358422939,sample1,MDSC
281,1332.1016949152545,304.04802259887003,sample1,CK+
282,1469.973926380368,301.4769938650307,sample1,Vimentin+ cells
283,2563.5584415584417,303.5,sample1,CK+
284,1059.5092165898618,304.96774193548384,sample1,Vimentin+ cells
285,186.8771750255885,306.2845445240532,sample1,CD16/CD14
286,808.042966042966,309.5821205821206,sample1,CD16/CD14
287,2206.4240506329115,311.6240506329114,sample1,CD4+ Tcells
288,224.98959687906373,314.49024707412224,sample1,Treg
289,710.110985915493,312.7076056338028,sample1,CD4+ Tcells
290,1617.1632245169887,315.1372418387742,sample1,MDSC
291,2443.909574468085,318.008358662614,sample1,MDSC
292,2368.398704358068,315.0058892815077,sample1,CD16/CD14
293,1374.979797979798,315.8703703703704,sample1,CK+
294,742.7111716621254,320.0926430517711,sample1,CD16/CD14
295,875.8974175035868,319.8938307030129,sample1,Vimentin+ cells
296,1234.8042253521128,321.8295774647887,sample1,CK+
297,1350.007610350076,320.43074581430744,sample1,CK+
298,1855.2044444444443,321.2733333333333,sample1,CD16/CD14
299,1208.4804548685145,325.9758351101635,sample1,CK+
300,1535.651851851852,322.28395061728395,sample1,Vimentin+ cells
301,131.06441717791412,326.42944785276075,sample1,MDSC
302,946.08008008008,324.2942942942943,sample1,CK+
303,1581.5619777158774,325.4853760445682,sample1,MDSC
304,2232.2006880733943,325.61009174311926,sample1,CD16/CD14
305,1184.6273291925463,328.54658385093165,sample1,CK+
306,1451.805270863836,329.43923865300144,sample1,CK+
307,1886.086901763224,328.5642317380353,sample1,CD16/CD14
308,2178.711045364892,326.50887573964496,sample1,MDSC
309,1324.1430348258707,327.1106965174129,sample1,CK+
310,2255.759465478842,330.7082405345212,sample1,CD16/CD14
311,1410.067714631197,331.7128174123337,sample1,CK+
312,2100.555155010815,330.2927180966114,sample1,MDSC
313,1258.9555895865235,331.5987748851455,sample1,Unclassified
314,1648.1616161616162,333.0808080808081,sample1,CD16/CD14
315,1905.1640798226165,340.1086474501109,sample1,MDSC
317,2455.4831349206347,340.51686507936506,sample1,MDSC
318,689.528735632184,343.3816091954023,sample1,MDSC
319,787.9692028985507,341.9619565217391,sample1,CD16/CD14
320,147.37956204379563,343.15328467153284,sample1,CD16/CD14
321,412.89162561576353,344.92241379310343,sample1,MDSC
322,370.0406006674082,344.3103448275862,sample1,MDSC
323,1027.7166361974405,346.82266910420475,sample1,CK+
324,1167.109011627907,348.3037790697674,sample1,Unclassified
326,1855.474195961107,347.056095736724,sample1,CD16/CD14
327,95.5692419825073,350.698250728863,sample1,CD16/CD14
328,813.8050420168067,346.43361344537817,sample1,CD16/CD14
329,1478.832083958021,349.89505247376314,sample1,CK+
330,1781.6305637982196,348.0014836795252,sample1,MDSC
331,2137.781316348195,351.2452229299363,sample1,MDSC
332,2395.111014744146,351.8499566348656,sample1,MDSC
333,1002.1223709369024,353.9655831739961,sample1,CK+
334,1120.0337323177366,355.3939064200218,sample1,CK+
335,1625.1021555763823,353.4789128397376,sample1,Vimentin+ cells
337,665.0592755214051,353.1833150384193,sample1,MDSC
338,1048.9217970049915,357.98169717138103,sample1,CK+
339,1454.8877980364657,356.36465638148667,sample1,CK+
340,2220.0571177504394,357.37961335676624,sample1,CD16/CD14
342,1677.071129707113,363.152719665272,sample1,MDSC
343,273.01290322580644,361.463082437276,sample1,MDSC
344,342.2758620689655,363.8735632183908,sample1,MDSC
345,1146.4410609037327,363.94007858546166,sample1,CK+
347,1710.4730941704036,361.1322869955157,sample1,Vimentin+ cells
348,1098.367320261438,366.6575163398693,sample1,CK+
349,1995.2120343839545,365.9761222540592,sample1,CD16/CD14
350,2251.1652298850577,364.61350574712645,sample1,CD16/CD14
351,1074.116346153846,367.01153846153846,sample1,Unclassified
353,1424.5964125560538,361.057399103139,sample1,Unclassified
354,1962.070796460177,366.0246523388116,sample1,MDSC
355,34.27692307692308,368.8473372781065,sample1,CD16/CD14
356,2557.8022088353414,369.3955823293173,sample1,CK+
357,642.2204899777283,375.8351893095768,sample1,MDSC
358,970.7889072847682,368.7524834437086,sample1,CK+
359,1653.016766467066,370.9389221556886,sample1,MDSC
360,714.4205974842768,372.3199685534591,sample1,MDSC
362,1590.55112960761,375.3347205707491,sample1,Vimentin+ cells
363,2386.561965811966,376.6089743589744,sample1,CD16/CD14
365,1820.985322271857,375.25973197192087,sample1,CD16/CD14
366,2192.7165178571427,376.7410714285714,sample1,CD16/CD14
367,124.4891975308642,381.4182098765432,sample1,MDSC
368,1030.0011123470522,381.9699666295885,sample1,Unclassified
369,678.4432717678101,382.0461741424802,sample1,MDSC
370,1694.3046218487395,382.4264705882353,sample1,Vimentin+ cells
371,1510.5140264026402,387.6724422442245,sample1,CK+
372,1740.422446406053,387.2068095838588,sample1,MDSC
373,92.52194148936172,387.3969414893617,sample1,MDSC
374,957.1190476190476,391.1587301587302,sample1,CK+
375,1451.1865482233502,386.8756345177665,sample1,CK+
376,1479.3145539906104,388.2347417840376,sample1,CK+
377,2482.5373271889403,388.7216589861751,sample1,MDSC
378,521.3154228855722,390.763184079602,sample1,MDSC
379,2268.8436873747496,389.1643286573146,sample1,CD16/CD14
380,2308.065548780488,389.6448170731707,sample1,CD16/CD14
381,56.56413612565445,392.053664921466,sample1,CD4+ Tcells
382,601.8465636654236,392.1965903036761,sample1,MDSC
383,1053.909677419355,391.64408602150536,sample1,Unclassified
385,1889.9489795918369,392.5597667638484,sample1,Treg
386,2221.323775388292,392.8960573476703,sample1,CD16/CD14
387,317.84831460674155,395.2977528089888,sample1,MDSC
388,890.4301435406699,397.27703349282297,sample1,CK+
390,926.303164556962,398.08924050632913,sample1,CK+
391,999.7567127746136,397.3694060211554,sample1,CK+
393,2002.0782608695647,395.8550724637681,sample1,MDSC
396,2157.296326530612,398.7836734693877,sample1,MDSC
398,1099.5050505050506,402.3156565656566,sample1,Unclassified
400,2190.755341880342,405.0106837606838,sample1,MDSC
401,1768.707264957265,405.9038461538461,sample1,MDSC
402,646.4712871287129,410.7455445544554,sample1,Vimentin+ cells
403,2083.401798063624,409.9868603042877,sample1,MDSC
404,2412.1430785123966,409.0759297520661,sample1,MDSC
405,827.0891783567134,414.56012024048096,sample1,CK+
406,239.150390625,416.228515625,sample1,MDSC
407,276.3269406392694,413.45205479452056,sample1,MDSC
408,2352.5128205128203,415.8205128205128,sample1,Macrophages
410,860.4331112250128,420.9554074833419,sample1,CK+
411,308.24577861163226,422.5234521575985,sample1,CD16/CD14
413,1857.9468302658488,421.41308793456034,sample1,MDSC
414,1547.1422492401216,434.6571428571429,sample1,Unclassified
415,203.01122807017543,427.0336842105263,sample1,MDSC
417,1451.2071778140294,424.4168026101142,sample1,Unclassified
418,1479.773631840796,422.9875621890547,sample1,Unclassified
419,970.9484848484848,426.26666666666665,sample1,CK+
421,84.60671462829737,432.2230215827338,sample1,CD16/CD14
422,497.9735772357724,430.49728997289975,sample1,MDSC
423,782.8094645080946,433.214196762142,sample1,Unclassified
424,808.896865520728,433.7917087967644,sample1,CK+
425,33.84550561797753,435.873595505618,sample1,MDSC
427,2239.961811722913,435.2628774422735,sample1,CD16/CD14
428,2278.935230024213,433.2318401937046,sample1,CD16/CD14
429,2492.315573770492,435.2530737704918,sample1,MDSC
430,640.4497354497355,434.04232804232805,sample1,Vimentin+ cells
431,334.7115646258503,431.27006802721087,sample1,CD16/CD14
432,725.06457925636,438.2328767123288,sample1,CK+
433,2063.2523364485983,437.8878504672897,sample1,CD16/CD14
434,2371.882494004796,438.015587529976,sample1,CD16/CD14
435,587.7029926595144,441.4003387916432,sample1,Vimentin+ cells
436,1664.1100832562445,441.0971322849214,sample1,CK+
437,1949.043046357616,440.55187637969095,sample1,MDSC
438,1979.1032258064515,442.7741935483871,sample1,MDSC
439,234.80206794682425,440.4844903988183,sample1,MDSC
440,546.5557074504443,442.9583048530417,sample1,MDSC
441,917.6840513983371,442.3393801965231,sample1,CK+
442,2008.5888767720828,443.6717557251909,sample1,MDSC
443,57.98003327787021,443.8103161397671,sample1,MDSC
444,114.96086105675148,443.88551859099806,sample1,MDSC
445,889.2415730337078,444.2612359550562,sample1,CK+
446,1697.017840375587,446.6234741784037,sample1,CK+
448,1602.2573149741825,441.4363166953528,sample1,CK+
449,2342.032454361055,447.394523326572,sample1,CD16/CD14
450,1627.6561338289962,449.2899628252788,sample1,CK+
451,165.80803571428572,451.8065476190476,sample1,MDSC
452,842.761053621825,453.1279397930386,sample1,CK+
454,211.97616345062428,457.6867196367764,sample1,MDSC
455,309.95958279009125,456.2542372881356,sample1,CD16/CD14
456,1725.8665231431646,463.6006458557589,sample1,CK+
457,693.5168132436627,463.3155716502845,sample1,CK+
458,1802.1593406593408,464.1758241758242,sample1,CK+
459,2201.6843826655763,462.08258381030254,sample1,CD16/CD14
460,736.2503576537912,466.6852646638054,sample1,CK+
461,1750.9815078236131,462.8990042674253,sample1,Vimentin+ cells
462,2380.690360272639,464.6777020447906,sample1,CD16/CD14
463,500.2306748466258,466.76319018404905,sample1,MDSC
464,768.7251063829788,464.7276595744681,sample1,CK+
466,2318.323201621074,469.20871327254304,sample1,CD16/CD14
467,15.795238095238096,472.2083333333333,sample1,MDSC
468,658.2044887780548,471.78304239401496,sample1,CK+
469,1895.256505576208,471.7379182156134,sample1,CK+
470,807.5928398058253,472.72330097087377,sample1,Unclassified
474,1979.541330018645,474.6289620882536,sample1,MDSC
475,2159.2124352331607,477.0944156591825,sample1,MDSC
477,1827.0348929421093,480.1157811260904,sample1,Unclassified
478,2401.616551724138,481.17655172413794,sample1,CD16/CD14
479,881.5478827361563,482.100325732899,sample1,Unclassified
480,1620.0217821782178,482.2257425742574,sample1,CK+
481,2102.0963035019454,482.4922178988327,sample1,MDSC
482,2474.308201058201,482.0357142857143,sample1,MDSC
483,1705.2298076923078,483.0221153846154,sample1,Unclassified
484,2359.519650655022,483.7772925764192,sample1,CD16/CD14
485,846.6632218844985,490.4455927051672,sample1,CK+
487,2435.665020576132,484.677366255144,sample1,MDSC
488,336.76230076230075,491.1898821898822,sample1,MDSC
490,618.364010989011,500.4306318681319,sample1,CK+
492,447.2660944206008,499.5862660944206,sample1,Macrophages
493,497.8528428093646,498.391861761427,sample1,MDSC
494,728.1928446771378,498.8359511343805,sample1,CK+
495,2295.1814516129034,499.3817204301075,sample1,CD16/CD14
496,1885.40202020202,499.1343434343434,sample1,CK+
497,682.3437064561077,501.4677194612169,sample1,CK+
498,1911.909090909091,506.4665775401069,sample1,CK+
499,786.678,509.61,sample1,CK+
500,813.5166858457998,510.487917146145,sample1,CK+
502,2270.4123036649216,512.3259162303665,sample1,CD16/CD14
504,2204.129332206255,517.8833474218089,sample1,CD16/CD14
505,2392.0089374379345,517.8560079443893,sample1,MDSC
506,647.6111111111111,522.4672619047619,sample1,Vimentin+ cells
507,2233.3950338600453,524.9650112866817,sample1,CD16/CD14
508,2305.2891125343094,525.1033851784081,sample1,CD16/CD14
509,447.1945701357466,528.2601809954751,sample1,MDSC
510,747.04375,526.19375,sample1,CK+
511,1993.295724465558,525.7529691211402,sample1,CD16/CD14
512,2357.7157534246576,528.2157534246576,sample1,MDSC
513,520.3048128342245,530.6069518716578,sample1,CK+
514,2524.069565217392,533.3826086956522,sample1,CD16/CD14
515,595.5433070866142,535.5826771653543,sample1,CK+
516,681.7652173913043,534.9660869565217,sample1,CK+
518,2111.946953405018,536.2293906810036,sample1,MDSC
519,2561.7155555555555,537.0111111111111,sample1,CK+
520,625.1089494163424,541.8677042801556,sample1,CK+
521,1854.9084745762711,540.7559322033899,sample1,CD16/CD14
522,1907.6859205776173,543.7099879663057,sample1,Unclassified
523,1937.0149176954733,542.7854938271605,sample1,Unclassified
524,87.8274111675127,547.4974619289341,sample1,MDSC
525,2021.4070707070707,547.0060606060606,sample1,MDSC
526,2172.154298310066,546.5797207935342,sample1,CD16/CD14
527,2277.989145183175,547.7510176390773,sample1,CD16/CD14
528,337.01397205588825,555.3273453093813,sample1,CD16/CD14
529,580.463601532567,556.9904214559386,sample1,CK+
530,429.3833333333333,557.8194444444445,sample1,CD31+ endothelial
531,550.5756272401434,557.7562724014336,sample1,CK+
532,665.7932098765432,556.4506172839506,sample1,CK+
533,53.70616883116883,560.336038961039,sample1,CD4+ Tcells
534,2074.54616240267,564.3264738598443,sample1,CD31+ endothelial
535,2113.091113610799,564.7941507311587,sample1,MDSC
536,2550.737676056338,565.1593309859155,sample1,CK+
537,290.32829373650105,568.6976241900647,sample1,MDSC
538,2161.235658914729,570.5488372093023,sample1,CD16/CD14
539,2508.535186280308,568.4807806031934,sample1,CK+
540,638.0922509225093,576.9935424354244,sample1,CK+
541,342.19497487437184,579.2085427135678,sample1,Vimentin+ cells
542,493.0905485789822,579.6074025115664,sample1,CK+
543,604.5963302752293,581.1957186544342,sample1,CK+
