UniqueCount	AmbigCount
0	1
0	1
0	1
0	1
0	4
0	2
0	2
0	4
0	2
0	0
0	0
0	4
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	3
6	77
0	80
0	76
0	72
0	35
0	52
0	26
0	17
0	3
0	38
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	24
6	24
0	0
0	75
0	84
0	65
1	53
0	55
0	5
0	14
4	37
0	1
0	12
1	37
0	0
8	22
0	2
0	1
0	4
0	1
0	20
0	208
3	206
0	0
0	208
0	2
0	10
1	0
0	7
0	4
0	17
1	7
0	10
38	0
0	34
0	64
0	72
0	65
0	37
0	8
0	0
0	1
0	0
0	44
0	52
0	32
0	40
0	16
0	13
0	6
0	10
0	2
0	10
0	11
0	16
0	0
0	34
0	0
3	14
0	14
0	0
0	0
0	0
0	0
0	0
0	80
0	9
0	15
0	1
0	1
0	9
4	76
0	11
0	78
0	49
3	66
1	60
0	16
0	36
2	2
0	1
0	29
0	23
0	16
0	21
0	9
0	6
0	4
0	28
0	10
0	13
0	9
1	29
0	1
0	5
0	29
0	6
0	10
0	19
0	4
0	9
0	5
0	0
0	0
0	0
0	0
0	0
115	84
0	31
0	15
1	27
0	2
0	25
15	54
0	45
0	54
0	22
1	30
0	31
0	34
0	24
0	35
0	34
0	34
1	25
0	6
0	6
0	7
0	7
0	3
0	32
0	28
1	5
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	10
0	13
0	12
0	26
0	108
0	109
0	5
0	5
0	5
0	1
0	4
0	109
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	4
0	0
1	20
0	7
1	18
16	73
1	70
0	1
0	28
5	18
37	41
0	1
2	12
0	10
1	81
0	15
3	34
7	80
14	181
0	169
0	3
0	2
0	90
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	9
0	6
0	1
0	5
0	2
0	2
0	0
0	0
0	9
0	6
0	6
0	1
0	1
1	2
1	0
0	9
0	9
0	9
0	3
0	7
0	0
0	9
0	0
0	3
1	124
0	121
0	5
0	0
0	2
0	124
1	1
3	46
0	46
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	118
0	596
0	596
3	3
4	277
0	529
0	4
2	8
0	23
0	0
1	48
0	14
0	9
4	17
0	6
1	22
0	21
0	4
0	4
0	0
0	7
2	0
0	0
0	125
0	125
0	4
0	4
0	4
0	4
0	0
0	0
0	3
0	0
0	0
0	4
0	3
0	11
8	10
0	1
0	1
0	1
0	1
0	3
1	6
0	83
0	79
0	82
0	69
0	80
0	6
0	69
0	3
0	7
0	11
0	4
0	12
0	3
0	16
1	3
1	0
0	23
0	13
0	67
0	3
0	12
0	64
0	45
0	39
0	76
2	0
0	42
19	42
0	4
0	0
0	0
0	53
0	8
0	53
0	8
0	10
0	7
0	8
0	2
0	1
0	7
0	7
0	7
0	51
0	0
0	8
0	7
0	5
0	4
0	5
0	3
0	4
0	53
0	6
1	2
0	3
0	7
0	0
0	5
0	2
1	41
0	2
0	27
0	1
0	0
0	4
0	1
0	2
0	3
0	4
1	19
0	20
0	7
0	6
0	3
0	15
0	5
0	0
0	42
0	13
0	42
0	32
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
26	46
0	9
0	23
1	22
0	31
0	22
0	14
0	20
0	24
0	28
0	27
0	24
0	9
0	12
0	0
0	3
0	14
41	0
0	28
0	15
0	29
0	1
0	0
0	27
0	3
0	2
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
7	42
0	42
0	81
0	81
0	6
0	7
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	18
0	18
0	2
0	0
0	44
0	15
0	44
0	12
0	0
0	0
0	0
0	0
0	21
6	7
0	22
0	18
0	1
0	6
0	7
0	0
0	13
0	1
0	4
0	0
0	6
0	5
0	0
0	1
0	3
0	1
1	1
0	5
0	0
0	4
0	4
0	18
48	65
1	51
0	30
1	20
0	0
0	0
0	0
0	1
11	1
0	0
0	0
0	0
0	0
20	11
0	10
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	34
0	5
0	2
0	12
0	1
0	32
0	14
0	4
0	5
0	8
0	6
0	5
0	6
0	12
9	21
0	19
0	3
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	112
0	112
0	0
0	4
0	17
0	0
0	7
0	3
1	7
0	3
0	1
1	177
0	134
0	156
0	150
0	205
0	205
0	4
0	9
0	12
0	10
0	14
1	48
0	5
0	0
0	24
0	1
0	20
0	5
0	21
0	66
0	30
0	63
0	30
1	61
0	4
0	39
0	36
0	26
0	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	3
0	2
0	1
21	7
0	2
0	7
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	30
55	52
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	29
0	30
0	6
0	1
0	26
0	3
0	7
0	19
0	6
1	39
0	11
0	42
0	20
0	38
0	15
0	25
0	52
0	43
0	0
0	19
0	0
0	11
0	19
0	22
0	7
0	1
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	126
3	126
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	3
0	3
0	76
1	201
1	211
0	170
0	65
0	14
0	30
0	63
0	22
0	25
0	35
0	0
0	0
0	1
0	1
0	0
6	0
0	0
0	0
0	0
0	6
0	3
0	3
0	1
0	0
0	2
0	3
0	0
0	2
0	2
0	2
0	0
0	3
0	3
0	0
0	72
0	14
0	24
0	69
0	72
0	55
0	59
0	20
0	3
0	2
1	3
1	2
0	7
206	77
6	46
0	34
2	2
0	1
0	2
0	0
0	13
0	3
0	6
0	30
1	5
0	14
0	22
0	7
0	14
0	54
0	27
0	9
0	54
0	30
0	53
0	38
0	59
0	14
0	36
0	44
0	41
0	34
0	25
0	55
0	57
0	57
0	3
0	0
0	0
0	0
0	0
0	34
3	48
0	41
0	15
0	17
0	3
0	29
0	39
1	9
0	29
0	29
1	29
0	23
0	30
0	30
1	9
0	6
0	5
0	2
0	5
0	7
0	30
0	5
0	1
0	10
0	7
1	3
0	1
0	0
0	1
1	3
0	2
1	23
0	9
0	0
112	1752
0	1231
0	40
3	522
0	17
0	444
0	1490
0	0
0	0
196	31
1	18
0	29
0	79
35	102
0	65
0	37
0	12
0	0
0	0
0	0
0	0
0	0
0	16
13	38
0	16
0	33
0	16
1	0
0	2
0	55
0	56
0	63
0	5
0	54
0	13
0	1
0	0
20	0
0	8
0	8
0	0
0	0
0	48
0	50
0	29
0	48
0	1
0	6
0	0
0	26
0	0
0	0
0	40
1	9
0	8
0	5
0	0
0	8
0	16
0	0
0	2
0	21
0	11
0	9
0	80
0	17
0	10
0	80
0	7
0	71
0	8
0	6
0	9
0	1
0	0
0	20
0	1
0	1
1	1
0	1
0	0
0	100
0	23
0	24
0	100
0	0
0	0
0	0
0	0
0	0
0	0
2	34
0	19
0	15
0	7
0	7
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	15
0	5
9	15
0	12
0	12
0	5
0	12
0	7
0	7
0	8
0	8
0	6
0	8
0	1
0	1
0	6
0	0
0	0
0	7
0	1
0	6
0	0
0	0
0	73
1	69
0	72
0	76
0	63
0	59
0	75
0	72
1	10
1	13
1	4
0	7
0	28
4	270
0	226
5	411
0	362
1	281
3	66
0	53
0	78
0	147
0	69
0	27
1	31
0	2
0	3
0	4
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	22
0	16
2	22
0	0
0	22
0	0
0	1
0	2
0	2
0	2
0	2
0	1
0	0
0	1
0	1
0	29
16	29
1	29
0	11
0	2
4	10
0	9
1	9
0	28
2	99
0	7
1	72
2	3
0	14
1	19
0	96
0	6
1	6
46	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	11
2	11
1	5
0	5
0	0
0	0
365	16
1	15
0	11
0	11
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	36
2	17
13	42
0	3
0	14
0	14
0	42
0	34
5	81
0	27
0	38
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	214
1	53
0	220
0	26
6	210
0	212
0	56
0	214
0	61
1	201
0	13
0	18
1	0
0	28
2	12
0	0
0	0
0	0
0	0
0	0
0	0
0	24
48	24
0	0
0	0
0	0
1	37
46	37
64	72
0	72
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	2
0	0
0	0
0	0
0	91
1	98
0	19
0	14
0	16
0	16
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	4
0	4
0	0
0	0
26	193
7	191
0	5
0	2
0	6
0	2
0	3
0	2
0	35
8	35
0	1
28	3
0	306
0	270
0	458
3	280
10	480
0	256
1	256
1	176
1	160
0	45
0	280
0	1
0	1
0	1
0	1
0	0
0	0
126	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	113
0	100
0	10
0	0
0	33
0	10
0	12
4	41
0	25
0	5
1	3
0	4
0	2
0	1
0	6
0	95
0	5
0	6
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
0	4
0	3
0	3
0	16
0	15
0	14
0	17
1	0
0	5
0	128
0	125
0	141
0	131
0	6
0	10
0	118
0	7
0	2
0	5
0	3
0	2
0	19
1	8
0	15
0	4
0	15
0	6
2	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	81
0	78
0	20
0	32
0	47
0	1
0	1
0	1
0	1
0	0
0	0
0	1
17	63
2	9
0	65
0	1
0	11
0	63
4	39
0	32
0	0
0	33
0	25
0	32
0	3
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	16
1	19
0	19
0	6
91	19
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
2	0
0	12
0	12
0	12
0	2
0	3
0	12
0	2
0	2
0	12
2	39
0	39
0	38
0	21
0	39
0	18
0	23
0	36
0	2
0	1
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	48
0	36
0	38
0	13
1	7
0	15
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	25
6	36
0	103
13	125
1	79
0	86
8	58
0	5
2	124
2	22
0	22
0	5
14	15
0	3
0	0
0	14
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
267	65
0	55
0	0
2	6
0	5
2	2
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
39	87
0	19
0	32
0	31
0	26
0	23
0	21
0	2
0	28
3	1
0	17
0	14
9	6
0	2
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
1	0
0	13
0	5
0	12
0	12
0	3
0	3
0	12
0	6
0	4
0	1
0	2
0	1
0	2
0	2
0	2
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	372
0	167
6	368
0	59
0	33
1	63
2	36
0	33
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	23
0	23
0	3
0	3
0	3
0	20
0	18
0	11
0	8
0	7
0	17
0	3
0	10
0	3
134	70
1	66
0	64
3	70
0	53
3	58
50	94
43	35
0	35
0	0
0	57
0	47
0	57
0	6
0	3
0	5
0	50
0	7
0	11
0	0
0	0
0	1
1	1
0	0
0	24
0	17
0	24
0	14
0	3
0	31
0	35
2	36
0	111
0	7
0	118
0	27
1	27
0	6
0	26
0	28
0	103
0	107
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
3	1
0	0
0	1
0	0
0	0
0	0
8	0
0	9
1	6
5	10
0	1
0	1
0	4
0	0
0	25
0	23
0	4
0	9
0	18
0	31
0	13
1	34
0	34
0	0
1	15
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	12
0	8
0	10
40	0
0	0
14	9
0	0
0	9
0	0
0	99
1	110
0	105
0	56
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	183
0	389
0	346
0	244
2	475
0	47
0	72
0	35
0	51
0	234
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	33
0	15
0	26
0	32
0	24
0	15
0	19
0	34
0	19
2	2
0	3
0	2
0	1
0	0
2	45
1	37
0	34
0	4
0	36
0	7
1	1
0	1
0	2
0	0
0	35
0	36
0	1
1	1
1215	32
0	0
0	0
0	0
0	0
1	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	8
0	7
0	2
0	7
0	7
0	6
0	8
0	11
0	3
0	7
0	3
0	8
0	4
0	7
0	8
3	8
0	3
0	0
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	17
16	0
1	13
2	18
0	18
0	4
0	0
0	4
0	4
0	11
12	57
35	58
0	21
0	21
1	21
0	2
0	2
0	0
0	0
0	0
0	63
0	62
0	5
0	14
0	12
0	55
0	59
1	62
0	3
0	58
0	59
0	21
0	79
0	77
0	21
0	76
0	3
0	13
0	12
0	2
0	3
0	10
0	0
0	1
0	4
0	5
0	2
0	3
0	16
0	18
0	0
18	0
3	512
1	483
0	341
0	129
0	99
0	35
0	25
0	116
0	118
0	48
7	160
0	105
0	60
0	408
0	451
0	8
0	7
0	1
0	3
0	4
0	4
0	6
0	3
0	3
0	0
0	0
0	0
0	0
1	48
0	34
0	38
0	1
2	73
0	47
0	0
0	0
0	0
0	210
60	275
0	17
0	15
0	18
0	6
0	2
0	13
0	10
98	249
0	20
0	8
20	27
0	5
0	10
0	11
0	0
0	0
0	0
0	0
1	0
0	257
0	17
0	338
0	83
0	153
0	23
0	30
1	94
5	182
0	1
0	1
1	0
0	5
0	8
0	8
0	8
0	4
0	0
0	0
7	29
0	27
0	27
1	27
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	17
0	53
30	64
0	46
0	17
1	17
0	14
0	10
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
6	66
0	66
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	325
0	141
0	139
0	263
5	106
1	3
0	243
0	53
1	167
0	27
0	50
4	309
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	15
0	15
0	14
0	13
0	4
0	8
0	8
0	5
0	9
0	4
0	40
0	26
0	40
0	2
0	2
0	2
0	2
0	1
0	2
0	1
0	0
0	2
0	2
0	2
0	2
21	5
0	5
2	0
0	1502
0	1459
1	1234
0	1462
0	432
0	429
0	1389
0	2
0	240
2	504
0	1342
0	474
1	0
8	827
0	1330
0	902
0	1114
0	954
0	3
0	11
0	11
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	91
0	57
0	36
0	54
27	0
0	2
24	6
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	2
0	2
0	4
0	0
0	9
0	0
2	4
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	11
0	11
0	10
0	11
0	6
0	6
0	0
0	1
0	9
1	4
0	10
0	0
0	1
0	4
0	4
0	0
0	3
0	0
0	0
0	2
2	2
0	1
0	0
0	0
0	51
0	74
13	73
0	14
0	26
0	12
0	35
0	24
2	84
1	22
0	17
0	87
0	86
0	30
0	42
0	51
1	56
3	48
0	15
0	5
0	100
0	92
0	56
0	92
1	56
0	84
0	7
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	134
0	63
1	133
0	133
0	134
7	147
0	0
0	0
0	0
0	0
0	13
0	0
0	26
0	0
0	0
0	12
0	0
0	18
0	18
0	18
0	18
0	0
0	0
0	0
0	0
0	27
0	0
0	51
0	25
0	51
4	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	73
60	73
0	7
0	67
0	8
0	0
0	9
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
2	2
7	0
0	2
2	0
8	0
0	2
43	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	2
0	2
0	2
0	37
10	40
0	40
0	15
0	22
0	21
0	3
0	3
0	12
0	8
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
86	45
0	5
0	38
0	42
20	1
0	1
0	1
9	72
0	71
0	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	14
0	13
0	2
0	1
0	0
0	4
0	13
0	0
0	0
6	49
0	49
0	34
0	1
0	1
0	1
0	1
0	1
30	20
0	18
0	2
0	0
0	0
0	0
0	0
2	40
0	10
0	39
7	40
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
0	0
0	12
0	12
0	12
0	13
0	5
0	0
0	0
0	0
0	0
76	45
0	33
0	45
10	55
0	37
0	17
0	10
0	25
0	2
1	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	1
0	1
4	3
0	2
0	1
1	1
0	1
0	1
0	1
1	1
0	0
0	1
0	0
0	0
0	0
1	3
0	2
0	1
0	2
1	0
0	0
0	0
0	0
0	2
1	0
29	41
0	8
1	13
0	1
0	38
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	10
0	7
0	1
1	1
0	5
0	2
0	0
0	33
0	29
0	32
1	1
0	10
1	1
0	31
633	380
1	380
0	338
0	0
0	0
53	11
0	11
1	7
0	0
0	1
0	7
0	0
0	0
0	0
0	1
0	0
0	0
15	5
0	3
0	3
0	0
0	0
0	0
0	0
0	0
2	28
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
74	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	8
0	2
0	0
0	0
0	3
0	3
0	0
0	0
0	0
2	22
0	22
0	1
5	1
0	1
0	1
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	14
0	14
0	7
1	2
0	1
1	1
5	184
0	183
1	183
0	101
0	1
0	23
0	72
1	54
0	70
0	40
0	3
0	0
0	0
0	0
0	0
0	25
0	0
0	3
0	0
0	0
0	0
0	7
0	3
17	0
2	1
1	0
0	0
1	0
0	22
120	22
0	4
0	7
0	7
5	8
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
2	0
7	0
2	0
0	5
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
41	34
0	3
0	4
0	1
0	14
0	3
0	29
0	34
0	0
0	0
38	31
0	31
0	0
0	0
2	0
0	0
1	0
0	8
3	0
0	39
0	37
1	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	202
0	194
1	198
1	198
0	40
0	46
0	34
0	0
0	184
0	140
0	0
2	38
0	4
3	28
0	26
0	25
0	13
0	2
0	24
0	0
0	0
0	0
0	0
56	23
0	5
1	16
0	1
0	1
0	4
0	1
0	1
0	3
0	0
2	0
0	8
0	8
0	0
0	8
0	8
0	236
0	84
5	236
0	236
0	57
2	151
0	9
0	177
1	108
0	180
0	179
0	2
1	65
4	70
0	8
0	20
0	19
0	19
0	10
0	0
0	8
0	6
0	0
0	0
0	0
0	0
0	0
0	12
0	13
0	13
0	2
0	18
0	12
0	8
10	22
0	2
0	2
0	2
0	0
0	0
184	0
0	0
0	0
0	0
43	82
0	27
0	21
0	38
0	6
0	15
0	9
0	69
0	36
0	56
0	0
45	35
12	20
0	13
0	5
0	32
0	7
0	13
0	66
0	26
0	66
0	6
0	1
0	6
0	1
0	2
0	6
1	4
0	4
0	12
1	9
0	12
0	7
0	4
0	0
0	0
0	0
0	1
0	1
0	1
1	10
0	6
0	11
0	1
0	3
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	4
0	0
0	1
0	9
1	9
0	10
0	0
0	8
0	0
0	0
0	0
0	0
0	38
0	26
0	11
0	13
0	14
0	6
0	14
0	13
0	8
0	2
0	6
0	9
0	0
0	1
0	6
0	0
0	5
0	22
0	0
0	0
0	12
3	21
0	0
0	0
0	0
1	105
0	107
6	106
0	5
0	8
2	0
5	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
1	69
0	67
0	24
0	69
0	36
0	0
0	22
0	26
0	28
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	16
0	16
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
71	10
0	6
0	5
2	1
0	0
0	0
0	0
0	4
6	4
1	1
0	1
0	0
0	0
6	31
0	5
0	26
0	22
1	10
0	8
0	0
0	77
0	167
0	181
1	165
0	86
0	82
1	25
0	41
0	40
0	13
0	23
0	2
0	4
0	31
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	15
0	15
0	6
0	4
0	0
0	10
0	15
0	0
0	0
0	3
11	4
0	0
1	1
2	6
0	0
0	6
0	0
1	74
1	73
0	74
0	1
0	7
0	1
1	3
0	3
0	1
16	5
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	2
0	2
0	2
0	11
1	14
0	7
0	0
0	8
0	0
0	6
0	6
0	9
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	9
3	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	25
0	25
0	9
0	0
0	0
0	36
0	8
0	41
0	43
0	0
0	2
0	1
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	23
0	0
0	13
0	21
0	9
3	105
0	41
0	38
0	41
0	24
0	106
0	43
2	105
0	3
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	11
0	9
0	1
1	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	37
0	0
0	0
0	0
0	0
0	3
0	8
5	7
1	3
0	2
0	1
0	17
4	19
0	4
