csk-1	NM_001026607	chrI	+	72648	80344	72648	80344	10	72648,72940,73604,74624,75170,75950,76948,77712,79312,80305,	72897,73017,73766,74808,75490,76112,77153,77799,79447,80344,
Y69H2.20	NR_070190	chrI	+	78123	78711	78711	78711	3	78123,78152,78688,	78137,78155,78711,
csk-1	NM_001306234	chrI	+	79354	80344	79354	80344	2	79354,80305,	79447,80344,
Y48G1C.10	NM_001306236	chrI	+	81233	90607	81233	90607	16	81233,81884,82015,82585,83180,84189,84387,84613,84835,86823,87033,87519,88267,88565,89371,90418,	81272,81963,82137,82676,83420,84313,84567,84738,84985,86904,87223,87734,88500,88706,89584,90607,
Y48G1C.6	NM_058269	chrI	-	85051	86284	85051	86284	3	85051,85440,86096,	85354,85621,86284,
Y48G1C.10	NM_182095	chrI	+	86840	90607	86840	90607	7	86840,87033,87519,88267,88565,89371,90418,	86904,87223,87734,88500,88706,89584,90607,
Y48G1C.10	NM_001306237	chrI	+	89479	90607	89479	90607	2	89479,90418,	89584,90607,
Y48G1C.9	NM_058270	chrI	+	91408	92648	91408	92648	2	91408,92522,	91594,92648,
Y48G1C.1	NM_058271	chrI	+	93091	94714	93091	94714	6	93091,93181,93608,94063,94268,94621,	93136,93556,94015,94208,94568,94714,
Y48G1C.13	NM_001261860	chrI	-	94863	95312	94863	95312	3	94863,94975,95236,	94929,95118,95312,
Y48G1C.8	NM_001306239	chrI	-	96825	108161	96825	108161	14	96825,97599,98294,99628,100138,100394,101504,102447,104439,105435,106015,106688,107355,107595,	96992,97960,99058,99789,100338,100625,101733,103216,104713,105621,106334,106819,107548,108161,
Y48G1C.8	NM_001306238	chrI	-	96825	108161	96825	108161	14	96825,97599,98294,99628,100138,100394,101504,102447,104439,105435,106015,106688,107355,107595,	96992,97960,99058,99789,100323,100625,101733,103216,104713,105621,106334,106819,107548,108161,
rab-11.1	NM_058274	chrI	-	109264	110044	109264	110044	4	109264,109491,109834,110004,	109446,109783,109956,110044,
F53G12.16	NR_049899	chrI	-	110550	110771	110771	110771	1	110550,	110771,
F53G12.15	NR_049900	chrI	+	110575	110724	110724	110724	1	110575,	110724,
rpl-7	NM_058275	chrI	+	111054	112227	111054	112227	5	111054,111160,111509,111754,112018,	111065,111260,111707,111971,112227,
F53G12.17	NR_049901	chrI	-	111286	111436	111436	111436	1	111286,	111436,
F53G12.12	NR_002606	chrI	+	111291	111425	111425	111425	1	111291,	111425,
F53G12.9	NM_001306336	chrI	+	112364	113661	112364	113661	6	112364,112526,112699,113238,113425,113595,	112481,112652,112903,113382,113527,113661,
F53G12.9	NM_001083133	chrI	+	113313	113661	113313	113661	3	113313,113425,113595,	113382,113527,113661,
F53G12.8	NM_058277	chrI	+	113806	114681	113806	114681	3	113806,114084,114543,	113863,114423,114681,
21ur-13877	NR_049902	chrI	-	115655	115676	115676	115676	1	115655,	115676,
col-45	NM_058278	chrI	+	115738	117401	115738	117401	4	115738,116431,116718,117085,	115915,116666,116974,117401,
col-45	NM_001306335	chrI	+	116461	117401	116461	117401	3	116461,116718,117085,	116666,116974,117401,
spe-8	NM_058279	chrI	+	118108	120870	118108	120870	7	118108,118552,119570,119945,120241,120487,120762,	118208,118953,119900,120185,120378,120710,120870,
mex-3	NM_058280	chrI	+	127296	133582	127296	133582	8	127296,127384,128696,128944,129175,132102,132611,133413,	127336,127436,128896,129124,129333,132553,132693,133582,
mex-3	NM_001026318	chrI	+	128697	133582	128697	133582	6	128697,128944,129166,132102,132611,133413,	128896,129124,129333,132553,132693,133582,
mex-3	NM_001306334	chrI	+	132261	133582	132261	133582	3	132261,132611,133413,	132553,132693,133582,
F53G12.4	NM_058282	chrI	+	134353	137282	134353	137282	5	134353,134505,135548,136234,137208,	134428,134581,135898,136712,137282,
duox-2	NM_058283	chrI	+	137844	144565	137844	144565	21	137844,138016,138192,138392,138828,139079,139377,139768,140135,140370,140553,140915,141680,141899,142066,142277,142546,142728,143006,144264,144439,	137886,138143,138351,138782,139032,139331,139669,139982,140292,140496,140870,141213,141854,142023,142230,142477,142671,142939,143684,144396,144565,
bli-3	NM_058285	chrI	-	146622	154819	146622	154819	19	146622,146792,147053,147783,148098,149059,149302,149519,150390,150733,151226,151460,152068,152406,152705,152955,153394,153602,154758,	146748,146924,147731,147994,148223,149259,149472,149817,150688,151182,151383,151674,152360,152658,152909,153345,153553,153680,154819,
ptr-11	NM_001306284	chrI	-	160403	164957	160403	164957	10	160403,160711,161596,162367,162644,163098,163499,163808,164676,164899,	160546,160999,161889,162597,162717,163430,163608,164203,164765,164957,
ptr-11	NM_058286	chrI	-	160403	166816	160403	166816	14	160403,160711,161596,162367,162644,163098,163499,163808,164676,164899,165376,165542,166001,166746,	160546,160999,161889,162597,162717,163430,163608,164203,164765,165008,165487,165660,166104,166816,
F56C11.6	NM_182061	chrI	+	171339	175932	171339	175932	9	171339,173411,173560,173774,174604,174877,175096,175578,175754,	171368,173508,173725,174312,174832,175053,175241,175708,175932,
F56C11.6	NM_058287	chrI	+	173421	175932	173421	175932	8	173421,173560,173774,174604,174877,175096,175578,175754,	173508,173725,174312,174832,175053,175241,175708,175932,
F56C11.6	NR_131341	chrI	+	173421	175932	175932	175932	7	173421,173560,174604,174877,175096,175578,175754,	173508,174312,174832,175053,175241,175708,175932,
F56C11.5	NM_001129013	chrI	+	178566	181966	178566	181966	5	178566,180599,181250,181662,181813,	178620,180698,181514,181767,181966,
F56C11.5	NM_058288	chrI	+	180393	181966	180393	181966	5	180393,180599,181250,181662,181813,	180465,180698,181514,181767,181966,
F56C11.3	NM_058289	chrI	-	182138	182771	182138	182771	4	182138,182393,182544,182671,	182345,182500,182616,182771,
atm-1	NM_001306285	chrI	+	183375	207952	183375	207952	28	183375,183506,183724,189048,189644,190556,191177,191581,191778,192691,193588,194709,195019,195356,196082,197204,197958,200046,201302,202123,203066,204261,205073,205299,206419,206692,207060,207703,	183456,183629,184209,189211,189963,191067,191299,191725,191858,193095,193934,194798,195215,195523,196333,197653,198073,200503,201693,202447,203358,204685,205218,205597,206591,206781,207311,207952,
atm-1	NM_001306286	chrI	+	192694	207952	192694	207952	19	192694,193588,194709,195019,195356,196082,197204,197958,200046,201302,202123,203066,204261,205073,205299,206419,206692,207060,207703,	193095,193934,194798,195215,195523,196333,197653,198073,200503,201693,202447,203358,204685,205218,205597,206591,206781,207311,207952,
Y48G1BL.7	NM_001026605	chrI	+	209319	211667	209319	211667	6	209319,209957,210151,211069,211256,211494,	209550,210100,210329,211176,211384,211667,
snpc-3.3	NM_058294	chrI	+	216180	218955	216180	218955	4	216180,216330,218109,218771,	216277,216910,218205,218955,
Y48G1BM.6	NM_058301	chrI	-	231691	238252	231691	238252	12	231691,233278,233465,233625,233782,234037,235225,236146,236519,237530,237720,238059,	232193,233418,233573,233733,233983,234997,236052,236444,236763,237596,237853,238252,
Y48G1BM.7	NM_058302	chrI	-	238615	239021	238615	239021	2	238615,238842,	238772,239021,
snpc-3.2	NM_058305	chrI	+	252118	254129	252118	254129	6	252118,252235,252423,253301,253707,253945,	252183,252370,253053,253469,253803,254129,
Y48G1BR.1	NM_058307	chrI	-	254708	259155	254708	259155	10	254708,254975,255194,255369,255817,256315,257417,258020,258547,259106,	254802,255079,255325,255446,255960,256643,257661,258358,258683,259155,
T13E5.1	NR_101513	chrI	-	263501	263618	263618	263618	1	263501,	263618,
21ur-15400	NR_049904	chrI	-	272602	272623	272623	272623	1	272602,	272623,
21ur-13405	NR_049905	chrI	-	272606	272627	272627	272627	1	272606,	272627,
C53D5.3	NM_058308	chrI	+	280119	280445	280119	280445	2	280119,280310,	280206,280445,
marc-4	NM_058309	chrI	+	283499	285934	283499	285934	5	283499,284308,285007,285557,285834,	283649,284538,285211,285638,285934,
ztf-3	NM_001306288	chrI	-	286351	289036	286351	289036	5	286351,287508,288558,288750,288973,	286420,288003,288645,288903,289036,
ztf-3	NM_001306287	chrI	-	286351	289075	286351	289075	5	286351,287508,288558,288750,288973,	286420,288003,288645,288903,289075,
ztf-3	NM_001306291	chrI	-	286351	287895	286351	287895	2	286351,287508,	286420,287895,
ztf-3	NM_001306289	chrI	-	286370	289036	286370	289036	6	286370,286873,287508,288558,288750,288973,	286420,286997,288003,288645,288903,289036,
ztf-3	NM_058310	chrI	-	286370	289075	286370	289075	6	286370,286873,287508,288558,288750,288973,	286420,286997,288003,288645,288903,289075,
ztf-3	NM_001306290	chrI	-	286370	287895	286370	287895	3	286370,286873,287508,	286420,286997,287895,
C53D5.1	NM_058311	chrI	+	291248	305081	291248	305081	8	291248,295792,302595,302761,303203,303788,304093,304928,	291308,295851,302705,302831,303729,303910,304256,305081,
C53D5.1	NM_058312	chrI	+	295367	305081	295367	305081	8	295367,295792,302595,302761,303203,303788,304093,304928,	295421,295851,302705,302831,303729,303910,304256,305081,
C53D5.1	NM_001261901	chrI	+	301209	305081	301209	305081	7	301209,302595,302761,303203,303788,304093,304928,	301235,302705,302831,303729,303910,304256,305081,
C53D5.1	NM_182074	chrI	+	302671	305081	302671	305081	6	302671,302761,303203,303788,304093,304928,	302705,302831,303729,303910,304256,305081,
C53D5.5	NM_058313	chrI	-	305900	310788	305900	310788	7	305900,306290,307091,308571,309205,309542,310762,	306089,306609,307815,308792,309435,309762,310788,
C53D5.5	NM_001306292	chrI	-	305900	309650	305900	309650	6	305900,306290,307091,308571,309205,309542,	306089,306609,307815,308792,309435,309650,
imb-3	NM_058314	chrI	-	311401	314979	311401	314979	7	311401,311634,311836,312926,313888,314154,314823,	311577,311785,312879,313843,314103,314775,314979,
xpo-2	NM_058315	chrI	-	318825	323353	318825	323353	5	318825,319738,321075,322785,323143,	319129,320418,322389,323094,323353,
xpo-2	NM_001306332	chrI	-	318825	320022	318825	320022	2	318825,319738,	319129,320022,
Y48G1A.4	NM_170793	chrI	+	323860	330729	323860	330729	8	323860,323979,324289,325299,325462,326959,327847,330111,	323935,324241,324654,325414,326049,327246,327980,330729,
daf-25	NM_058318	chrI	+	332613	337721	332613	337721	5	332613,332846,333791,335709,337565,	332765,332950,334111,336144,337721,
mbtr-1	NM_001129070	chrI	-	343543	348367	343543	348367	7	343543,343896,345023,346377,346563,346795,348307,	343652,344036,345833,346519,346745,347047,348367,
mbtr-1	NM_001129071	chrI	-	343543	347116	343543	347116	7	343543,343896,345023,346377,346563,346795,347095,	343652,344036,345833,346519,346745,347047,347116,
Y48G1A.2	NM_058320	chrI	+	347577	348152	347577	348152	4	347577,347632,347764,348044,	347584,347709,347986,348152,
Y48G1A.1	NM_058321	chrI	+	348537	357080	348537	357080	13	348537,348679,349354,350187,350643,351796,352868,353746,354383,355376,355540,356836,356996,	348622,348907,349683,350349,350988,352083,353175,353967,354702,355484,355820,356949,357080,
rnp-8	NM_058323	chrI	+	364521	367943	364521	367943	6	364521,364738,365533,365646,366655,367748,	364682,365194,365599,365963,367212,367943,
rnp-8	NM_001306303	chrI	+	366852	367943	366852	367943	2	366852,367748,	367212,367943,
R119.2	NM_058324	chrI	-	368777	373448	368777	373448	5	368777,370426,371357,372619,373333,	369249,370764,371676,372710,373448,
R119.3	NM_058325	chrI	-	373690	379072	373690	379072	5	373690,377200,378573,378705,378931,	373745,377521,378644,378879,379072,
pqn-59	NM_058326	chrI	-	379246	381904	379246	381904	6	379246,380185,380607,380973,381268,381793,	380131,380558,380924,381221,381473,381904,
taf-4	NM_058327	chrI	+	382835	388437	382835	388437	8	382835,382991,383123,383431,384627,386078,388048,388379,	382916,383067,383377,383567,385228,386339,388153,388437,
R119.5	NM_001261918	chrI	-	388797	394414	388797	394414	10	388797,389761,390195,391037,391614,392160,392458,393000,393358,394092,	388941,389823,390555,391103,391806,392195,392665,393125,393642,394414,
R119.5	NM_001261919	chrI	-	388797	394414	388797	394414	10	388797,389761,390195,391037,391614,392160,392458,393000,393358,394092,	388941,389823,390555,391103,391809,392195,392665,393125,393642,394414,
otub-2	NM_058329	chrI	+	398951	412513	398951	412513	12	398951,399191,399955,401957,402295,403516,406065,407372,408523,410346,411205,412443,	399051,399272,400108,402050,402420,403720,406234,407547,408766,410629,411438,412513,
otub-2	NM_001306333	chrI	+	402297	412513	402297	412513	8	402297,403516,406065,407372,408523,410346,411205,412443,	402420,403720,406234,407547,408766,410629,411438,412513,
Y50C1A.2	NM_058330	chrI	-	412913	418663	412913	418663	7	412913,415874,416436,417524,417805,417980,418447,	413097,416099,416654,417653,417934,418100,418663,
C07F11.2	NM_058331	chrI	+	420936	423654	420936	423654	7	420936,421101,421567,422295,422541,422741,423503,	421035,421224,422185,422496,422691,422896,423654,
tol-1	NM_001025812	chrI	+	444020	461213	444020	461213	14	444020,444256,444996,446710,446916,450199,450484,451297,455358,455548,456858,457238,459571,460952,	444112,444379,445087,446785,447054,450309,450762,451464,455494,455724,456997,458624,460065,461213,
W04C9.4	NM_058333	chrI	+	462002	462563	462002	462563	3	462002,462232,462373,	462176,462321,462563,
W04C9.5	NM_058334	chrI	-	462659	467134	462659	467134	7	462659,463237,464261,465056,465650,465998,467030,	462874,463424,464527,465217,465698,466127,467134,
W04C9.8	NR_131342	chrI	+	471137	473893	473893	473893	4	471137,472231,473720,473835,	471292,472506,473789,473893,
cutl-13	NM_058335	chrI	+	477705	481901	477705	481901	7	477705,478216,478467,478881,479936,480753,481840,	477735,478326,478746,479112,480184,481132,481901,
W04C9.9	NM_001306256	chrI	-	482042	483883	482042	483883	3	482042,482550,483872,	482102,483031,483883,
W04C9.6	NM_058336	chrI	-	484128	487993	484128	487993	9	484128,484790,484909,485155,485383,486469,487589,487796,487960,	484312,484861,485005,485279,485622,486852,487730,487905,487993,
W04C9.2	NM_058337	chrI	+	488618	489774	488618	489774	4	488618,488770,488884,489702,	488726,488836,488947,489774,
haf-4	NM_001026495	chrI	+	490053	496070	490053	496070	10	490053,491199,491352,491612,491838,492227,492869,494262,494394,495830,	490205,491305,491562,491727,492163,492354,493559,494346,494709,496070,
haf-4	NM_001306255	chrI	+	491245	496070	491245	496070	9	491245,491352,491612,491838,492227,492869,494262,494394,495830,	491305,491562,491727,492163,492354,493559,494346,494709,496070,
Y65B4BL.3	NM_001306265	chrI	-	496232	500071	496232	500071	5	496232,496332,497692,498429,499795,	496286,496467,497833,498570,500071,
Y65B4BL.3	NM_058339	chrI	-	496232	502033	496232	502033	6	496232,496332,497692,498429,499795,501931,	496286,496467,497833,498570,500122,502033,
Y65B4BL.4	NM_058340	chrI	-	503064	506215	503064	506215	8	503064,504059,504227,504325,505508,505662,505822,506095,	503215,504135,504281,504457,505608,505774,506052,506215,
deps-1	NM_058341	chrI	+	506479	508879	506479	508879	12	506479,506641,506804,507067,507279,507456,507757,507946,508100,508384,508540,508807,	506590,506748,507019,507228,507411,507708,507898,508051,508334,508494,508760,508879,
deps-1	NM_001306264	chrI	+	506665	508879	506665	508879	11	506665,506804,507067,507279,507456,507757,507946,508100,508384,508540,508807,	506748,507019,507228,507411,507708,507898,508051,508334,508494,508760,508879,
Y65B4BL.7	NM_001306268	chrI	-	508974	509864	508974	509864	3	508974,509264,509750,	509217,509426,509864,
Y65B4BL.7	NM_058342	chrI	-	508974	510840	508974	510840	4	508974,509264,509750,510741,	509217,509426,509891,510840,
acs-13	NM_001306266	chrI	-	511480	515154	511480	515154	5	511480,512483,513145,513778,515025,	511756,513093,513728,514211,515154,
acs-13	NM_001306267	chrI	-	511480	519649	511480	519649	6	511480,512483,513145,513778,515025,519584,	511756,513093,513728,514211,515239,519649,
acs-13	NM_058343	chrI	-	511480	516397	511480	516397	6	511480,512483,513145,513778,515025,516353,	511756,513093,513728,514211,515239,516397,
Y65B4BL.10	NR_049907	chrI	+	512019	512169	512169	512169	1	512019,	512169,
Y65B4BL.6	NM_001129077	chrI	-	520279	520408	520279	520408	1	520279,	520408,
Y65B4BL.6	NM_001129076	chrI	-	520279	521352	520279	521352	2	520279,521322,	520411,521352,
Y65B4BL.11	NR_049910	chrI	+	530217	530329	530329	530329	1	530217,	530329,
Y65B4BL.12	NR_049911	chrI	-	530397	530686	530686	530686	1	530397,	530686,
Y65B4BL.1	NM_001261937	chrI	+	530990	531888	530990	531888	3	530990,531269,531792,	531094,531351,531888,
Y65B4BL.1	NR_131343	chrI	+	530990	532855	532855	532855	5	530990,531269,531792,531949,532621,	531094,531351,531896,532556,532855,
Y65B4BL.1	NM_001306348	chrI	+	531950	532855	531950	532855	2	531950,532621,	532556,532855,
Y65B4BM.2	NR_101514	chrI	+	532970	533042	533042	533042	1	532970,	533042,
psf-3	NM_058347	chrI	+	534460	535197	534460	535197	4	534460,534620,534774,535033,	534572,534727,534973,535197,
icd-2	NM_182046	chrI	+	535810	536496	535810	536496	3	535810,535901,536352,	535852,536309,536496,
icd-2	NM_001306345	chrI	+	535810	536496	535810	536496	3	535810,535901,536430,	535852,535937,536496,
icd-2	NM_001306344	chrI	+	535810	536496	535810	536496	4	535810,535901,535982,536358,	535852,535937,536309,536496,
icd-2	NM_058348	chrI	+	535810	536496	535810	536496	3	535810,535901,536358,	535852,536309,536496,
Y65B4BR.10	NR_049912	chrI	-	536806	536934	536934	536934	1	536806,	536934,
wwp-1	NM_170794	chrI	+	537140	541634	537140	541634	10	537140,537305,537608,538704,539455,539797,540066,540725,541066,541346,	537246,537563,537838,538914,539730,540011,540387,540986,541288,541634,
wwp-1	NM_171831	chrI	+	537140	541634	537140	541634	10	537140,537305,537608,538704,539455,539803,540066,540725,541066,541346,	537246,537563,537838,538914,539730,540011,540387,540986,541288,541634,
Y65B4BR.12	NR_101515	chrI	+	539088	539245	539245	539245	1	539088,	539245,
wwp-1	NM_001306342	chrI	+	539512	541634	539512	541634	6	539512,539797,540066,540725,541066,541346,	539730,540011,540387,540986,541288,541634,
wwp-1	NM_001306343	chrI	+	539512	541634	539512	541634	6	539512,539803,540066,540725,541066,541346,	539730,540011,540387,540986,541288,541634,
ptr-21	NM_058350	chrI	+	550710	556064	550710	556064	9	550710,551715,552407,553137,553822,555026,555147,555384,555821,	550915,551912,552821,553588,554397,555100,555334,555768,556064,
Y65B4BR.11	NR_049913	chrI	+	553660	553788	553788	553788	1	553660,	553788,
lpr-1	NM_058351	chrI	+	557508	561566	557508	561566	6	557508,558406,559509,559708,560704,561403,	557575,558546,559666,559870,560801,561566,
lpr-1	NM_001306341	chrI	+	557508	560805	557508	560805	4	557508,558406,559509,560704,	557575,558546,559870,560805,
lpr-1	NM_001306340	chrI	+	557508	560805	557508	560805	5	557508,558406,559509,559708,560704,	557575,558546,559666,559870,560805,
lpr-1	NM_001306339	chrI	+	557508	561566	557508	561566	5	557508,558406,559509,560704,561403,	557575,558546,559870,560801,561566,
lpr-1	NM_001306338	chrI	+	558468	561566	558468	561566	4	558468,559509,560704,561403,	558546,559870,560801,561566,
lpr-1	NM_001306337	chrI	+	558468	561566	558468	561566	5	558468,559509,559708,560704,561403,	558546,559666,559870,560801,561566,
Y65B4BR.1	NM_058352	chrI	+	562765	565113	562765	565113	6	562765,562922,563166,563376,563509,564611,	562872,563122,563333,563460,563583,565113,
ceh-9	NM_001026626	chrI	-	565442	566394	565442	566394	3	565442,565695,566243,	565547,565883,566394,
grl-16	NM_182075	chrI	-	572439	575069	572439	575069	5	572439,572891,573642,574147,574932,	572607,572996,574076,574665,575069,
grl-16	NM_058353	chrI	-	572439	575069	572439	575069	5	572439,572891,573642,574147,574932,	572607,572996,573896,574665,575069,
grl-16	NM_001306346	chrI	-	572439	575069	572439	575069	5	572439,572891,573642,574147,574932,	572607,572912,574076,574665,575069,
F56A6.5	NM_001026333	chrI	-	582307	583621	582307	583621	3	582307,582672,583581,	582628,582887,583621,
F56A6.8	NM_001306283	chrI	+	585121	585379	585121	585379	2	585121,585277,	585232,585379,
hum-7	NM_001261950	chrI	-	585862	607574	585862	607574	29	585862,587156,587335,588631,588816,588930,590160,591537,591744,591939,592443,592574,593231,593539,595188,596336,597638,597887,598563,601172,601421,601606,603128,603377,603526,604332,604897,606571,607363,	586136,587281,587661,588760,588875,589061,590349,591610,591863,592125,592519,592695,593496,593738,595961,596698,597828,597974,598662,601378,601545,601774,603284,603477,603589,604596,605142,606855,607574,
hum-7	NM_001261951	chrI	-	585862	607574	585862	607574	30	585862,587156,587335,588631,588816,588930,590160,591268,591537,591744,591939,592443,592574,593231,593539,595188,596336,597638,597887,598563,601172,601421,601606,603128,603377,603526,604332,604897,606571,607363,	586136,587281,587661,588760,588875,589061,590349,591307,591610,591863,592125,592519,592695,593496,593738,595961,596698,597828,597974,598662,601378,601545,601774,603284,603477,603589,604596,605142,606855,607574,
eme-1	NM_001306282	chrI	-	614725	625551	614725	625551	6	614725,615823,623629,624220,625366,625524,	615004,616117,623719,624378,625475,625551,
eme-1	NM_001306280	chrI	-	614725	616081	614725	616081	2	614725,615823,	615004,616081,
eme-1	NM_001306281	chrI	-	614725	627284	614725	627284	7	614725,615823,623629,624220,625366,625524,627140,	615004,616117,623719,624378,625475,625632,627284,
eme-1	NM_058356	chrI	-	614725	629447	614725	629447	8	614725,615823,623629,624220,625366,625524,627140,629346,	615004,616117,623719,624378,625475,625632,627366,629447,
sago-2	NM_058357	chrI	+	618209	621314	618209	621314	10	618209,618417,618715,618961,619071,619249,619740,620072,620515,621217,	618360,618671,618915,619021,619190,619692,620027,620469,621171,621314,
sago-2	NM_182059	chrI	+	618209	621175	618209	621175	9	618209,618417,618715,618961,619071,619249,619740,620072,620515,	618360,618671,618915,619021,619190,619692,620027,620469,621175,
Y65B4A.4	NM_058358	chrI	+	621710	622190	621710	622190	3	621710,621848,622025,	621795,621973,622190,
Y65B4A.10	NR_101516	chrI	-	630008	630221	630221	630221	1	630008,	630221,
Y65B4A.11	NR_101517	chrI	-	630928	631038	631038	631038	1	630928,	631038,
Y65B4A.6	NM_058360	chrI	-	631096	636337	631096	636337	3	631096,633893,636236,	631288,634800,636337,
Y65B4A.6	NM_001306318	chrI	-	631096	634541	631096	634541	2	631096,633893,	631288,634541,
vps-20	NM_058361	chrI	+	636938	637810	636938	637810	5	636938,637067,637252,637399,637766,	637013,637177,637340,637709,637810,
Y65B4A.2	NM_001306316	chrI	+	638211	653748	638211	653748	7	638211,645453,647809,648714,649595,652010,653680,	638251,645570,648077,649007,649751,652376,653748,
Y65B4A.2	NM_001306317	chrI	+	642920	653748	642920	653748	7	642920,645453,647809,648714,649595,652010,653680,	642999,645570,648077,649007,649751,652376,653748,
Y65B4A.2	NM_058362	chrI	+	645455	653748	645455	653748	6	645455,647809,648714,649595,652010,653680,	645570,648077,649007,649751,652376,653748,
Y65B4A.7	NM_058363	chrI	-	645641	647228	645641	647228	4	645641,645785,647007,647123,	645739,645987,647073,647228,
Y65B4A.7	NM_001306319	chrI	-	645641	645975	645641	645975	2	645641,645785,	645739,645975,
Y65B4A.1	NM_058364	chrI	+	654130	658647	654130	658647	4	654130,654284,656562,658383,	654230,655062,656749,658647,
Y65B4A.8	NM_058365	chrI	-	660007	663552	660007	663552	5	660007,661316,662934,663068,663445,	660279,661923,663017,663385,663552,
Y65B4A.9	NM_001306320	chrI	-	664443	666809	664443	666809	6	664443,664550,665090,665893,666168,666632,	664503,665042,665190,666123,666285,666809,
Y65B4A.9	NM_001306321	chrI	-	665268	666809	665268	666809	4	665268,665893,666168,666632,	665362,666123,666285,666809,
Y18H1A.14	NM_001026562	chrI	-	667617	674416	667617	674416	6	667617,668763,669348,671806,672916,674168,	667879,668898,669572,671996,673261,674416,
Y18H1A.11	NM_182093	chrI	+	680432	683430	680432	683430	5	680432,681316,681492,682934,683229,	680559,681433,681644,683156,683430,
Y18H1A.11	NM_001306249	chrI	+	680432	683260	680432	683260	5	680432,681316,681492,682934,683229,	680559,681433,681644,683092,683260,
Y18H1A.11	NM_001306251	chrI	+	681357	683260	681357	683260	4	681357,681492,682934,683229,	681433,681644,683092,683260,
Y18H1A.11	NM_001306250	chrI	+	681357	683430	681357	683430	4	681357,681492,682934,683229,	681433,681644,683156,683430,
Y18H1A.10	NM_058367	chrI	-	683941	686578	683941	686578	5	683941,684114,685384,685547,686485,	684067,684232,685487,686412,686578,
Y18H1A.1	NM_058368	chrI	+	688288	691259	688288	691259	5	688288,688372,689023,690299,691115,	688302,688601,689324,691063,691259,
Y18H1A.4	NM_058369	chrI	-	692185	694633	692185	694633	4	692185,692599,693513,694583,	692373,692687,693850,694633,
Y18H1A.2	NM_058370	chrI	-	695067	698277	695067	698277	3	695067,696680,698055,	695327,697011,698277,
hgap-1	NM_001306242	chrI	-	700636	710244	700636	710244	7	700636,701758,702251,704421,706421,707948,710041,	700789,701866,703988,704553,706667,708273,710244,
hgap-1	NM_001306243	chrI	-	700636	715853	700636	715853	11	700636,701758,702251,704421,706421,707948,710041,711733,713218,715476,715727,	700789,701866,703988,704553,706667,708273,710268,711998,713651,715645,715853,
hgap-1	NM_001306240	chrI	-	700636	703820	700636	703820	3	700636,701758,702251,	700789,701866,703820,
hgap-1	NM_001306241	chrI	-	700636	706538	700636	706538	5	700636,701758,702251,704421,706421,	700789,701866,703988,704553,706538,
hgap-1	NM_058371	chrI	-	700636	715853	700636	715853	11	700636,701758,702251,704421,706421,707948,710041,711877,713218,715476,715727,	700789,701866,703988,704553,706667,708273,710268,711998,713651,715645,715853,
Y18H1A.7	NM_001306247	chrI	-	718127	718320	718127	718320	2	718127,718290,	718241,718320,
Y18H1A.7	NM_058372	chrI	-	718127	719687	718127	719687	5	718127,718290,718659,719500,719653,	718241,718367,719440,719604,719687,
